OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O054810,7,E000084,B001,5
O054811,2,E014517,B001,5
O054815,45,E002993,B001,5
O054818,41,E011975,B001,5
O054821,48,E008760,B001,4
O054823,47,E003751,B001,5
O054824,34,E001612,B001,5
O054825,44,E010857,B001,5
O054835,9,E000816,B001,5
O054837,18,E008075,B001,5
O054839,45,E014257,B001,1
O054840,34,E006527,B001,5
O054844,10,E008393,B001,5
O054849,33,E006476,B001,5
O054850,43,E000555,B001,5
O054853,21,E010565,B001,4
O054854,41,E002133,B001,5
O054857,48,E010067,B001,5
O054858,22,E013526,B001,5
O054859,7,E005426,B001,5
O054864,13,E006592,B001,4
O054865,19,E010979,B001,5
O054866,14,E007917,B001,5
O054868,48,E010160,B001,4
O054869,35,E008849,B001,3
O054872,11,E009006,B001,4
O054883,35,E001038,B001,5
O054884,4,E007397,B001,5
O054888,43,E008632,B001,5
O054893,27,E012101,B001,1
O054897,16,E012574,B001,5
O054898,6,E006159,B001,5
O054901,3,E000893,B001,5
O054902,2,E008439,B001,5
O054903,36,E014793,B001,2
O054906,39,E004211,B001,5
O054909,35,E007868,B001,5
O054911,10,E002441,B001,4
O054912,31,E007802,B001,5
O054914,22,E004308,B001,4
O054915,6,E004178,B001,5
O054918,3,E009017,B001,5
O054924,16,E012200,B001,5
O054936,31,E006664,B001,1
O054937,27,E000112,B001,5
O054938,21,E013649,B001,1
O054944,21,E013811,B001,3
O054951,25,E008133,B001,5
O054953,1,E012286,B001,5
O054959,12,E006484,B001,5
O054961,49,E008303,B001,5
O054963,31,E001936,B001,1
O054965,28,E008947,B001,2
O054966,37,E005664,B001,2
O054968,21,E006972,B001,5
O054971,40,E002088,B001,4
O054975,43,E010905,B001,5
O054976,44,E007014,B001,4
O054980,49,E004797,B001,5
O054983,49,E013715,B001,2
O054984,9,E012830,B001,5
O054985,39,E013731,B001,5
O054989,43,E000099,B001,5
O054991,28,E011378,B001,5
O054992,32,E004257,B001,5
O054995,4,E004055,B001,2
O054996,10,E011803,B001,5
O054997,18,E010557,B001,2
O054999,26,E008468,B001,5
O055002,21,E006315,B001,4
O055006,32,E002105,B001,5
O055009,19,E003705,B001,5
O055018,24,E012247,B001,5
O055022,3,E012186,B001,5
O055031,21,E011000,B001,5
O055037,40,E005384,B001,5
O055038,44,E008405,B001,1
O055046,17,E010383,B001,5
O055051,13,E012254,B001,5
O055052,17,E014506,B001,5
O055053,12,E012956,B001,5
O055057,12,E002117,B001,4
O055060,18,E002085,B001,1
O055062,14,E005280,B001,5
O055063,41,E011645,B001,5
O055068,9,E013573,B001,5
O055072,4,E013328,B001,5
O055075,17,E003435,B001,2
O055076,14,E006543,B001,2
O055079,34,E006627,B001,5
O055080,1,E000128,B001,2
O055082,5,E000462,B001,3
O055083,40,E005738,B001,5
O055088,49,E008788,B001,5
O055090,14,E011523,B001,5
O055096,43,E013786,B001,5
O055100,47,E005348,B001,5
O055103,21,E008896,B001,5
O055112,24,E003693,B001,1
O055116,23,E006158,B001,5
O055122,47,E010246,B001,3
O055125,14,E008349,B001,5
O055129,24,E005461,B001,1
O055131,38,E003004,B001,2
O055134,48,E009717,B001,5
O055136,2,E009818,B001,5
O055138,15,E004437,B001,1
O055139,6,E014405,B001,4
O055144,13,E010322,B001,5
O055146,29,E000511,B001,5
O055148,31,E002292,B001,5
O055151,41,E005693,B001,3
O055154,18,E006378,B001,3
O055162,41,E008375,B001,5
O055164,21,E008563,B001,5
O055168,29,E012452,B001,5
O055171,35,E012982,B001,5
O055176,15,E008669,B001,5
O055181,5,E006368,B001,2
O055184,39,E008901,B001,2
O055185,31,E006910,B001,5
O055187,49,E006497,B001,5
O055188,6,E014065,B001,5
O055189,47,E000643,B001,5
O055201,3,E009879,B001,5
O055212,38,E001779,B001,5
O055213,47,E003463,B001,5
O055216,3,E010630,B001,5
O055217,11,E005418,B001,5
O055221,32,E005358,B001,5
O055224,25,E011730,B001,5
O055225,12,E007759,B001,5
O055228,34,E009813,B001,5
O055230,22,E007892,B001,5
O055240,10,E008173,B001,1
O055245,39,E006454,B001,5
O055246,38,E009081,B001,2
O055248,27,E009349,B001,5
O055249,49,E012008,B001,5
O055250,5,E003733,B001,5
O055251,36,E007333,B001,4
O055254,21,E002960,B001,4
O055265,40,E003074,B001,5
O055268,2,E010922,B001,4
O055271,1,E013066,B001,5
O055277,49,E000577,B001,4
O055279,5,E001272,B001,1
O055280,2,E014315,B001,5
O055281,6,E000916,B001,2
O055285,21,E007409,B001,5
O055289,9,E010384,B001,4
O055290,32,E000391,B001,5
O055294,35,E013177,B001,5
O055297,16,E000800,B001,5
O055301,30,E004457,B001,5
O055303,26,E007226,B001,5
O055309,20,E010860,B001,5
O055310,28,E006314,B001,5
O055312,36,E010380,B001,5
O055316,38,E010261,B001,4
O055320,23,E007720,B001,3
O055321,35,E014221,B001,5
O055322,37,E006366,B001,5
O055324,28,E004314,B001,5
O055326,30,E009839,B001,1
O055328,41,E011391,B001,5
O055329,27,E012267,B001,2
O055334,50,E010774,B001,5
O055339,45,E002534,B001,5
O055344,14,E004372,B001,5
O055345,23,E009245,B001,5
O055355,31,E004778,B001,5
O055357,45,E005434,B001,5
O055358,50,E008799,B001,4
O055359,27,E011423,B001,5
O055362,26,E000536,B001,5
O055374,7,E001607,B001,5
O055376,30,E003512,B001,3
O055382,2,E000529,B001,5
O055385,12,E002841,B001,5
O055387,20,E007499,B001,5
O055396,41,E006632,B001,5
O055399,33,E010247,B001,5
O055400,23,E004592,B001,5
O055402,30,E012786,B001,5
O055403,37,E009022,B001,5
O055405,8,E003192,B001,5
O055409,33,E010422,B001,5
O055415,10,E004109,B001,5
O055417,44,E004747,B001,5
O055422,25,E004664,B001,5
O055426,17,E001331,B001,5
O055429,37,E013171,B001,5
O055435,34,E000311,B001,5
O055437,13,E006202,B001,5
O055439,24,E012429,B001,5
O055441,24,E014426,B001,4
O055444,12,E010191,B001,1
O055445,37,E002246,B001,2
O055447,34,E006711,B001,5
O055448,48,E004629,B001,2
O055454,3,E003075,B001,5
O055455,5,E008064,B001,5
O055459,21,E006927,B001,5
O055465,19,E003139,B001,5
O055466,32,E000954,B001,5
O055471,14,E012494,B001,5
O055474,49,E009485,B001,5
O055476,42,E005052,B001,5
O055480,48,E008357,B001,5
O055485,11,E009861,B001,5
O055488,23,E006509,B001,5
O055489,42,E011649,B001,5
O055496,45,E005015,B001,4
O055497,3,E011316,B001,5
O055499,46,E005616,B001,5
O055502,14,E013826,B001,5
O055504,19,E005655,B001,5
O055505,19,E002063,B001,1
O055507,19,E010248,B001,5
O055508,22,E003518,B001,5
O055515,38,E000695,B001,5
O055517,32,E007550,B001,1
O055524,1,E006005,B001,2
O055526,19,E012420,B001,5
O055531,25,E005099,B001,4
O055533,44,E011183,B001,5
O055536,44,E005959,B001,2
O055537,37,E004827,B001,5
O055539,43,E005272,B001,5
O055540,24,E003142,B001,5
O055542,30,E007178,B001,5
O055545,13,E006002,B001,4
O055546,46,E011313,B001,5
O055551,28,E003944,B001,5
O055552,26,E014163,B001,3
O055556,6,E001412,B001,5
O055562,3,E002846,B001,5
O055564,23,E007404,B001,5
O055571,3,E004370,B001,5
O055574,46,E004042,B001,5
O055580,3,E002560,B001,5
O055586,16,E005896,B001,5
O055589,33,E005541,B001,3
O055594,1,E000296,B001,5
O055597,25,E009515,B001,5
O055598,28,E004597,B001,5
O055602,8,E001422,B001,5
O055604,29,E002446,B001,1
O055605,1,E014465,B001,5
O055607,7,E008370,B001,4
O055613,45,E006407,B001,5
O055615,37,E014394,B001,5
O055616,47,E014805,B001,5
O055621,9,E008810,B001,3
O055622,5,E003289,B001,1
O055624,9,E000330,B001,5
O055625,28,E010164,B001,4
O055629,8,E014494,B001,5
O055630,48,E009605,B001,5
O055631,20,E007418,B001,4
O055633,43,E010941,B001,5
O055634,8,E006482,B001,2
O055637,31,E003877,B001,5
O055639,34,E013387,B001,5
O055642,46,E008323,B001,5
O055643,14,E003536,B001,4
O055644,44,E001781,B001,5
O055649,22,E001765,B001,3
O055652,33,E007450,B001,5
O055656,17,E012196,B001,5
O055658,47,E011395,B001,4
O055659,37,E010014,B001,5
O055660,4,E013369,B001,5
O055661,28,E010057,B001,4
O055664,44,E004945,B001,5
O055665,40,E003535,B001,5
O055667,14,E013853,B001,3
O055669,34,E001329,B001,5
O055672,40,E013828,B001,5
O055682,48,E000211,B001,5
O055683,19,E009798,B001,5
O055685,7,E012767,B001,2
O055688,17,E013813,B001,2
O055692,9,E000555,B001,2
O055693,19,E004686,B001,5
O055698,37,E014154,B001,5
O055699,10,E009857,B001,5
O055703,41,E007870,B001,5
O055704,27,E005169,B001,5
O055710,29,E000541,B001,5
O055711,50,E005183,B001,2
O055714,5,E012338,B001,5
O055716,21,E010640,B001,3
O055732,26,E003118,B001,5
O055733,25,E011035,B001,3
O055734,33,E013681,B001,5
O055737,39,E011748,B001,4
O055742,29,E008567,B001,5
O055743,21,E005373,B001,5
O055747,37,E003169,B001,5
O055748,2,E014458,B001,3
O055750,11,E009832,B001,5
O055752,31,E011242,B001,5
O055753,47,E014876,B001,5
O055757,10,E009529,B001,5
O055760,47,E014473,B001,5
O055763,4,E010780,B001,5
O055766,17,E003281,B001,5
O055768,39,E012970,B001,5
O055769,15,E009246,B001,5
O055771,44,E011952,B001,5
O055774,18,E011276,B001,5
O055776,10,E004089,B001,3
O055777,4,E013537,B001,5
O055780,4,E002549,B001,5
O055782,49,E003387,B001,5
O055784,20,E004796,B001,5
O055785,5,E013366,B001,3
O055789,8,E012133,B001,5
O055791,35,E009165,B001,1
O055796,22,E009896,B001,5
O055798,24,E003349,B001,5
O055803,30,E009474,B001,5
O055804,19,E007758,B001,5
O055807,25,E012174,B001,5
O055808,44,E003614,B001,5
O055812,22,E006863,B001,5
O055813,33,E007764,B001,5
O055815,47,E012171,B001,5
O055816,16,E014623,B001,1
O055817,6,E002692,B001,5
O055821,22,E001175,B001,5
O055825,16,E007123,B001,5
O055828,4,E004228,B001,2
O055835,21,E005007,B001,5
O055836,14,E000049,B001,1
O055843,46,E005428,B001,5
O055845,29,E008502,B001,4
O055849,30,E010617,B001,5
O055852,45,E006100,B001,4
O055858,7,E014452,B001,5
O055861,46,E013474,B001,5
O055863,11,E001245,B001,4
O055866,14,E006908,B001,5
O055868,39,E003110,B001,5
O055869,13,E006169,B001,5
O055872,28,E014056,B001,5
O055882,39,E012090,B001,5
O055884,31,E003459,B001,2
O055886,13,E012194,B001,1
O055893,44,E011965,B001,5
O055894,24,E002010,B001,4
O055899,24,E008093,B001,5
O055905,29,E008424,B001,5
O055907,25,E013475,B001,5
O055914,22,E011218,B001,1
O055919,33,E010032,B001,5
O055924,2,E004540,B001,5
O055926,10,E004637,B001,5
O055931,17,E000112,B001,4
O055933,35,E004314,B001,5
O055935,16,E013717,B001,5
O055944,23,E004856,B001,5
O055945,27,E012965,B001,1
O055956,19,E013922,B001,5
O055959,2,E013893,B001,5
O055960,30,E003120,B001,4
O055965,12,E008149,B001,5
O055967,13,E012679,B001,5
O055971,4,E008361,B001,3
O055972,44,E005784,B001,5
O055977,3,E001420,B001,5
O055981,43,E009252,B001,5
O055985,47,E014576,B001,4
O055994,21,E012126,B001,1
O055996,21,E008381,B001,1
O055998,15,E014369,B001,5
O056001,44,E003900,B001,5
O056002,4,E011891,B001,5
O056004,44,E010545,B001,5
O056007,3,E005874,B001,2
O056008,23,E003564,B001,5
O056010,23,E007461,B001,5
O056016,46,E009314,B001,4
O056018,27,E001966,B001,5
O056022,12,E000144,B001,1
O056031,19,E008363,B001,5
O056035,11,E007807,B001,5
O056039,29,E002657,B001,1
O056041,43,E010443,B001,5
O056045,12,E011168,B001,5
O056048,10,E002597,B001,5
O056049,43,E010633,B001,5
O056050,2,E008045,B001,2
O056054,35,E013382,B001,3
O056056,33,E012254,B001,5
O056059,25,E008931,B001,5
O056060,30,E002080,B001,5
O056069,38,E014349,B001,5
O056070,22,E005224,B001,5
O056071,47,E009970,B001,2
O056072,16,E003207,B001,4
O056075,36,E003494,B001,5
O056078,24,E014787,B001,5
O056089,9,E007667,B001,5
O056091,19,E006709,B001,5
O056092,4,E001751,B001,4
O056094,31,E005664,B001,2
O056095,33,E004837,B001,3
O056099,2,E013151,B001,3
O056101,38,E007747,B001,1
O056105,17,E011681,B001,5
O056108,37,E003923,B001,5
O056115,46,E000329,B001,5
O056116,25,E001657,B001,2
O056117,46,E005136,B001,5
O056120,32,E010266,B001,5
O056121,41,E003352,B001,5
O056123,33,E007705,B001,5
O056126,1,E005466,B001,1
O056127,12,E014476,B001,5
O056130,49,E011191,B001,5
O056132,13,E001065,B001,5
O056138,15,E000674,B001,5
O056141,28,E011489,B001,2
O056143,13,E010582,B001,5
O056145,40,E009184,B001,5
O056147,36,E002368,B001,5
O056151,48,E012928,B001,5
O056153,8,E013052,B001,5
O056155,37,E008749,B001,5
O056156,46,E005507,B001,5
O056158,10,E005778,B001,5
O056164,21,E010754,B001,1
O056166,2,E003603,B001,5
O056170,20,E013289,B001,5
O056175,22,E008524,B001,5
O056176,20,E005649,B001,4
O056178,14,E010518,B001,1
O056179,17,E008335,B001,4
O056184,40,E013230,B001,4
O056185,44,E014407,B001,5
O056189,42,E012093,B001,5
O056200,49,E001058,B001,3
O056205,10,E000796,B001,5
O056210,20,E011627,B001,4
O056215,3,E012515,B001,5
O056217,16,E010997,B001,3
O056219,10,E009377,B001,5
O056225,12,E010300,B001,5
O056228,43,E000941,B001,2
O056230,47,E003379,B001,4
O056233,36,E002314,B001,4
O056234,27,E005958,B001,5
O056236,18,E005714,B001,2
O056238,29,E002150,B001,5
O056239,31,E001279,B001,5
O056243,50,E007573,B001,5
O056251,44,E001962,B001,5
O056255,27,E009968,B001,4
O056256,5,E000213,B001,5
O056257,7,E001278,B001,1
O056259,32,E012670,B001,5
O056260,36,E010237,B001,3
O056271,19,E002453,B001,4
O056273,9,E010017,B001,2
O056274,22,E009271,B001,5
O056277,45,E013101,B001,5
O056279,48,E013092,B001,5
O056283,17,E012707,B001,5
O056287,18,E000895,B001,5
O056288,12,E000468,B001,3
O056293,48,E002579,B001,5
O056295,29,E006156,B001,5
O056301,13,E000930,B001,5
O056302,48,E010069,B001,4
O056305,43,E002751,B001,3
O056306,18,E000964,B001,3
O056307,12,E000929,B001,5
O056308,24,E014806,B001,5
O056310,24,E011764,B001,5
O056315,24,E013566,B001,4
O056318,35,E009669,B001,4
O056323,16,E000608,B001,5
O056332,32,E003009,B001,1
O056338,48,E001925,B001,5
O056343,32,E002254,B001,5
O056344,22,E003350,B001,3
O056352,45,E011027,B001,5
O056353,48,E006315,B001,1
O056355,24,E006965,B001,5
O056360,21,E014519,B001,2
O056361,29,E000880,B001,5
O056362,48,E011808,B001,5
O056371,15,E014536,B001,5
O056372,13,E009028,B001,5
O056374,17,E001406,B001,1
O056377,8,E005115,B001,5
O056378,12,E012324,B001,5
O056385,7,E014537,B001,5
O056388,12,E010790,B001,2
O056390,23,E003999,B001,5
O056403,46,E000167,B001,5
O056405,39,E007493,B001,5
O056406,11,E003530,B001,5
O056409,13,E011226,B001,5
O056411,35,E007907,B001,5
O056413,7,E013207,B001,5
O056415,50,E005378,B001,4
O056426,38,E006356,B001,5
O056429,23,E005111,B001,2
O056431,35,E014944,B001,5
O056447,1,E011445,B001,5
O056455,49,E003899,B001,5
O056458,48,E004885,B001,1
O056459,21,E012888,B001,5
O056460,23,E002555,B001,1
O056461,37,E013792,B001,2
O056463,7,E014186,B001,2
O056465,46,E009843,B001,5
O056466,6,E002439,B001,2
O056467,13,E009024,B001,5
O056470,32,E013053,B001,5
O056471,42,E011459,B001,3
O056472,12,E006419,B001,5
O056475,5,E007293,B001,4
O056476,29,E001993,B001,3
O056478,3,E005377,B001,4
O056480,4,E005456,B001,5
O056481,7,E004108,B001,5
O056487,36,E003864,B001,5
O056490,20,E012676,B001,5
O056491,16,E014903,B001,3
O056492,49,E011571,B001,5
O056496,34,E009214,B001,5
O056497,3,E008854,B001,5
O056498,23,E014465,B001,5
O056504,49,E006420,B001,5
O056506,23,E006445,B001,5
O056508,12,E002316,B001,3
O056510,29,E006163,B001,5
O056513,20,E012857,B001,1
O056515,25,E009908,B001,2
O056516,20,E006979,B001,4
O056520,45,E012792,B001,5
O056521,36,E011681,B001,4
O056522,28,E000704,B001,5
O056524,7,E006252,B001,5
O056530,2,E002698,B001,5
O056532,12,E013014,B001,1
O056533,29,E011327,B001,5
O056536,23,E008101,B001,5
O056545,31,E002634,B001,5
O056548,16,E003618,B001,3
O056549,34,E008032,B001,5
O056554,26,E008746,B001,2
O056556,18,E013704,B001,5
O056559,10,E009028,B001,5
O056560,23,E001862,B001,5
O056562,39,E001726,B001,5
O056563,6,E003654,B001,5
O056564,43,E013748,B001,5
O056568,16,E004154,B001,5
O056569,48,E009515,B001,2
O056571,12,E014361,B001,5
O056573,13,E009513,B001,5
O056577,39,E014269,B001,5
O056581,26,E012396,B001,5
O056586,36,E008459,B001,5
O056588,13,E009989,B001,4
O056589,45,E006658,B001,5
O056590,4,E003806,B001,5
O056601,45,E001552,B001,3
O056602,15,E001737,B001,5
O056604,29,E013319,B001,5
O056615,23,E008467,B001,5
O056616,43,E001468,B001,5
O056617,31,E003093,B001,5
O056619,50,E011619,B001,1
O056623,34,E008016,B001,5
O056628,30,E004912,B001,4
O056631,39,E003150,B001,5
O056638,32,E001316,B001,2
O056641,48,E014097,B001,5
O056643,14,E008704,B001,3
O056647,28,E008948,B001,5
O056649,34,E003697,B001,5
O056653,23,E001752,B001,5
O056657,12,E008868,B001,5
O056658,50,E000619,B001,5
O056660,16,E005190,B001,2
O056668,42,E004193,B001,5
O056670,39,E014133,B001,5
O056673,40,E010918,B001,5
O056678,28,E008232,B001,5
O056680,39,E007004,B001,5
O056681,2,E010529,B001,5
O056682,43,E002232,B001,5
O056685,14,E004786,B001,2
O056694,28,E008842,B001,5
O056695,30,E006088,B001,2
O056697,33,E000434,B001,4
O056698,35,E008203,B001,5
O056701,29,E005279,B001,5
O056702,28,E010366,B001,5
O056705,20,E012660,B001,5
O056708,27,E011333,B001,5
O056709,32,E011539,B001,5
O056711,14,E007959,B001,3
O056714,34,E005096,B001,5
O056716,12,E000723,B001,4
O056718,25,E013174,B001,5
O056719,44,E005322,B001,1
O056720,23,E009605,B001,5
O056722,28,E010943,B001,5
O056729,14,E003881,B001,2
O056730,35,E011364,B001,5
O056731,44,E005878,B001,3
O056734,48,E011046,B001,4
O056735,17,E009083,B001,5
O056736,50,E004593,B001,5
O056746,17,E002188,B001,5
O056751,48,E006883,B001,4
O056752,8,E001842,B001,3
O056753,8,E007352,B001,5
O056754,34,E009861,B001,3
O056755,21,E000925,B001,4
O056756,5,E014218,B001,5
O056757,37,E014485,B001,3
O056759,20,E013260,B001,5
O056761,13,E009550,B001,4
O056763,6,E000989,B001,5
O056767,34,E014090,B001,5
O056770,41,E001155,B001,5
O056773,40,E007427,B001,5
O056781,7,E005285,B001,5
O056785,46,E001542,B001,1
O056786,9,E007213,B001,5
O056789,44,E001663,B001,5
O056791,28,E006408,B001,5
O056795,21,E008100,B001,5
O056796,2,E009803,B001,5
O056798,24,E007905,B001,4
O056802,16,E010363,B001,5
O056804,12,E007993,B001,2
O056805,27,E003430,B001,5
O056806,33,E004717,B001,5
O056807,37,E007594,B001,5
O056808,22,E002098,B001,5
O056819,2,E008484,B001,5
O056820,48,E000663,B001,2
O056827,28,E012691,B001,5
O056830,24,E011569,B001,1
O056832,22,E004920,B001,3
O056835,30,E004015,B001,5
O056839,14,E002311,B001,4
O056841,17,E012426,B001,2
O056845,49,E000790,B001,5
O056854,35,E000510,B001,3
O056856,46,E008554,B001,5
O056857,31,E014122,B001,5
O056859,35,E012217,B001,5
O056861,3,E005068,B001,5
O056863,1,E010490,B001,5
O056865,45,E003742,B001,5
O056869,18,E004251,B001,1
O056870,40,E009941,B001,5
O056871,14,E010919,B001,5
O056874,34,E001069,B001,5
O056877,32,E009501,B001,5
O056878,48,E010757,B001,1
O056879,49,E004446,B001,2
O056881,45,E003726,B001,5
O056884,49,E000967,B001,5
O056885,24,E005433,B001,5
O056889,24,E005453,B001,5
O056890,49,E006844,B001,5
O056893,14,E008110,B001,3
O056894,42,E011679,B001,2
O056901,3,E010901,B001,5
O056903,29,E014465,B001,2
O056904,22,E013688,B001,5
O056908,47,E003748,B001,2
O056909,3,E014531,B001,5
O056914,21,E003498,B001,5
O056919,4,E003129,B001,5
O056920,3,E002843,B001,5
O056921,30,E012093,B001,5
O056922,16,E001148,B001,5
O056923,18,E014632,B001,4
O056926,34,E010713,B001,5
O056935,41,E013562,B001,5
O056936,13,E009399,B001,3
O056937,23,E005055,B001,3
O056939,30,E011086,B001,5
O056949,28,E013853,B001,5
O056950,23,E009282,B001,5
O056951,7,E014469,B001,5
O056952,10,E003914,B001,2
O056954,41,E014376,B001,5
O056955,19,E005271,B001,2
O056959,4,E005873,B001,1
O056960,24,E010085,B001,5
O056968,26,E003344,B001,5
O056970,12,E006335,B001,5
O056974,4,E005622,B001,3
O056975,28,E002791,B001,3
O056976,48,E003094,B001,5
O056978,5,E005854,B001,5
O056979,25,E012868,B001,2
O056981,11,E010915,B001,5
O056983,11,E012068,B001,5
O056988,49,E004352,B001,1
O056993,46,E008840,B001,5
O056994,1,E003728,B001,5
O056997,18,E003938,B001,5
O057000,31,E002768,B001,5
O057001,30,E012462,B001,5
O057004,23,E002160,B001,5
O057007,9,E009524,B001,5
O057009,8,E006435,B001,5
O057010,36,E012883,B001,5
O057011,42,E002717,B001,5
O057013,3,E010739,B001,5
O057026,22,E000600,B001,5
O057027,43,E003130,B001,5
O057028,9,E006539,B001,5
O057030,48,E005533,B001,5
O057031,46,E002806,B001,5
O057037,43,E003890,B001,5
O057040,12,E007040,B001,5
O057042,40,E002977,B001,5
O057050,37,E008485,B001,5
O057054,8,E007009,B001,5
O057061,4,E001966,B001,5
O057062,30,E008971,B001,5
O057068,10,E013365,B001,3
O057071,5,E008481,B001,2
O057072,4,E001694,B001,5
O057073,47,E002843,B001,1
O057076,46,E001122,B001,5
O057078,12,E011792,B001,1
O057079,10,E008711,B001,5
O057081,24,E002037,B001,5
O057084,45,E013347,B001,1
O057086,50,E012257,B001,2
O057088,22,E010328,B001,4
O057089,29,E013978,B001,5
O057090,24,E011564,B001,5
O057091,35,E000867,B001,5
O057094,21,E006216,B001,5
O057098,4,E000272,B001,5
O057099,23,E006339,B001,4
O057100,35,E004483,B001,2
O057103,29,E009411,B001,5
O057108,18,E006376,B001,5
O057109,7,E007532,B001,5
O057112,44,E000763,B001,3
O057113,20,E007720,B001,3
O057115,50,E014286,B001,1
O057116,8,E002604,B001,5
O057120,37,E014077,B001,4
O057123,18,E014601,B001,5
O057134,38,E003801,B001,4
O057135,4,E009801,B001,1
O057137,15,E007976,B001,5
O057141,49,E007115,B001,4
O057143,19,E002245,B001,1
O057154,25,E005672,B001,5
O057159,38,E010763,B001,3
O057164,44,E010141,B001,5
O057165,28,E000501,B001,5
O057167,37,E008691,B001,5
O057169,34,E002616,B001,5
O057170,3,E012732,B001,1
O057171,34,E001403,B001,3
O057177,10,E007671,B001,1
O057178,27,E006526,B001,5
O057181,48,E001585,B001,5
O057182,8,E005449,B001,5
O057184,45,E008353,B001,5
O057186,47,E013370,B001,5
O057188,41,E010260,B001,5
O057192,49,E007611,B001,4
O057193,7,E002385,B001,5
O057194,33,E008705,B001,5
O057195,29,E010850,B001,5
O057201,23,E013737,B001,4
O057205,50,E004729,B001,5
O057206,36,E008989,B001,5
O057207,34,E006545,B001,5
O057208,27,E002689,B001,5
O057210,16,E004269,B001,5
O057212,43,E010725,B001,5
O057213,14,E012470,B001,5
O057215,46,E004701,B001,4
O057217,14,E000753,B001,1
O057218,19,E001294,B001,5
O057225,38,E008305,B001,5
O057226,24,E007868,B001,5
O057227,9,E013502,B001,5
O057228,6,E008877,B001,5
O057231,35,E014053,B001,5
O057232,42,E005964,B001,5
O057235,38,E006652,B001,5
O057241,45,E013661,B001,5
O057247,8,E001513,B001,5
O057248,49,E000606,B001,5
O057249,37,E011976,B001,5
O057252,41,E006640,B001,5
O057255,40,E010072,B001,5
O057257,39,E002627,B001,5
