OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,BRANCH_ID,CUSTOMER_QUANTITY
O058240,2010-04-03,09:05:12,47,B001,8
O058246,2019-03-16,11:29:22,41,B001,7
O058251,2017-06-08,14:32:45,12,B001,1
O058253,2024-05-06,06:56:21,10,B001,5
O058254,2020-06-26,09:24:08,3,B001,2
O058255,2020-04-09,10:28:40,8,B001,4
O058257,2020-12-16,10:03:04,14,B001,4
O058265,2021-01-05,15:41:07,29,B001,8
O058266,2001-07-15,07:08:52,17,B001,5
O058268,2012-12-30,15:59:30,11,B001,3
O058270,2016-01-12,06:34:06,50,B001,6
O058271,2004-05-24,08:53:26,11,B001,1
O058276,2024-02-20,15:50:05,26,B001,6
O058279,2016-04-28,15:28:30,21,B001,5
O058281,2023-09-24,12:33:11,21,B001,3
O058282,2022-11-02,17:41:15,17,B001,1
O058284,2024-09-12,09:47:33,28,B001,6
O058288,2021-07-25,15:47:37,5,B001,1
O058295,2022-05-22,11:44:43,28,B001,6
O058296,2010-04-22,14:26:24,25,B001,2
O058299,2021-01-03,17:12:35,27,B001,6
O058305,2024-11-04,09:12:04,41,B001,8
O058306,2018-12-30,06:51:04,19,B001,4
O058307,2013-10-25,08:36:14,29,B001,8
O058311,2023-12-20,14:07:07,38,B001,8
O058312,2011-12-08,15:51:37,10,B001,2
O058317,2020-06-14,14:49:41,41,B001,9
O058322,2009-07-15,17:45:47,6,B001,3
O058328,2009-12-01,09:12:23,32,B001,8
O058332,2012-09-05,07:06:32,9,B001,2
O058336,2006-05-25,07:52:02,28,B001,9
O058342,2017-08-18,13:32:40,43,B001,8
O058353,2018-12-14,15:37:33,25,B001,3
O058355,2013-10-29,09:28:03,15,B001,2
O058357,2005-09-11,17:39:48,25,B001,2
O058359,2020-05-03,13:25:09,30,B001,7
O058364,2009-07-18,17:45:05,21,B001,5
O058366,2022-03-18,16:22:56,23,B001,1
O058368,2023-12-04,10:28:22,7,B001,5
O058369,2024-02-02,10:51:13,46,B001,7
O058374,2017-05-27,09:04:36,45,B001,9
O058377,2024-09-04,08:54:22,49,B001,6
O058385,2020-06-20,14:03:01,36,B001,10
O058388,2022-03-05,13:59:24,3,B001,4
O058389,2010-03-01,16:26:34,43,B001,8
O058391,2000-08-23,10:48:35,11,B001,4
O058395,2003-12-13,18:52:11,45,B001,10
O058397,2019-06-12,10:19:53,50,B001,8
O058399,2019-09-30,11:47:33,10,B001,3
O058401,2009-05-08,16:19:09,10,B001,3
O058402,2019-02-21,12:10:25,39,B001,6
O058405,2014-12-01,15:39:01,15,B001,5
O058409,2008-11-30,11:40:57,8,B001,1
O058412,2020-12-19,17:33:50,50,B001,9
O058414,2012-04-14,14:56:38,5,B001,3
O058415,2020-01-28,13:13:39,29,B001,10
O058416,2005-08-10,08:05:02,46,B001,8
O058417,2018-06-05,07:36:18,2,B001,1
O058418,2006-03-14,10:33:31,24,B001,4
O058420,2023-01-18,13:10:45,1,B001,5
O058431,2010-09-07,10:46:03,49,B001,6
O058438,2022-12-18,08:01:06,26,B001,6
O058441,2021-02-21,11:59:14,24,B001,2
O058449,2013-09-30,15:02:58,50,B001,6
O058451,2021-10-31,18:41:35,39,B001,9
O058453,2020-05-27,13:24:04,50,B001,7
O058454,2024-06-17,08:47:38,44,B001,6
O058455,2020-10-06,18:51:00,30,B001,10
O058456,2012-05-31,14:45:27,5,B001,4
O058462,2023-07-05,13:53:25,17,B001,5
O058463,2023-05-27,14:04:25,35,B001,9
O058464,2023-04-01,13:21:40,4,B001,1
O058470,1998-08-05,13:27:01,20,B001,2
O058472,2011-05-09,10:09:16,8,B001,4
O058475,2008-12-24,07:06:45,38,B001,10
O058476,2024-10-09,18:32:24,5,B001,4
O058478,2014-09-09,11:34:21,11,B001,1
O058479,2024-08-16,09:27:22,30,B001,6
O058480,2005-09-08,08:04:36,4,B001,4
O058481,2024-08-18,12:24:16,21,B001,2
O058487,2022-02-15,16:45:39,22,B001,5
O058488,2020-09-16,18:13:33,19,B001,5
O058493,2024-11-01,08:12:27,43,B001,8
O058495,2010-01-26,10:00:25,3,B001,5
O058496,2024-07-16,07:02:47,49,B001,10
O058498,2023-02-18,07:47:07,41,B001,10
O058499,2016-06-01,15:04:26,5,B001,4
O058500,2022-08-08,07:26:21,42,B001,8
O058503,2017-12-04,08:23:46,14,B001,1
O058504,2022-02-27,16:39:50,47,B001,7
O058506,2024-05-25,13:00:14,19,B001,3
O058507,2016-11-19,10:13:06,15,B001,4
O058511,2018-05-22,10:24:53,42,B001,7
O058513,2016-11-02,18:19:19,18,B001,3
O058514,2023-08-29,08:44:01,39,B001,9
O058515,2020-11-23,14:11:59,13,B001,4
O058517,2018-08-14,12:37:43,27,B001,8
O058519,2024-02-25,11:10:20,4,B001,2
O058521,2022-01-16,09:35:31,33,B001,6
O058522,2016-09-28,14:00:52,46,B001,8
O058523,2014-08-23,10:16:02,43,B001,9
O058524,2023-04-20,16:59:57,9,B001,3
O058525,2020-08-08,14:26:44,38,B001,7
O058528,2022-02-08,12:53:04,13,B001,2
O058537,2014-11-17,10:37:12,10,B001,2
O058538,2024-04-08,16:12:40,8,B001,2
O058541,2017-02-04,07:36:50,21,B001,4
O058543,2024-10-26,07:05:17,33,B001,6
O058545,2003-04-11,14:43:20,11,B001,4
O058546,2016-11-13,12:51:08,1,B001,1
O058548,2024-04-26,12:58:49,14,B001,2
O058549,2023-01-05,14:51:17,32,B001,7
O058550,2021-11-08,14:52:12,37,B001,7
O058553,2020-12-08,18:40:44,47,B001,8
O058558,2024-01-16,12:55:18,31,B001,7
O058566,2015-02-05,10:04:36,41,B001,9
O058567,2024-09-23,10:48:59,1,B001,3
O058571,2010-08-18,18:06:13,37,B001,7
O058576,2024-08-21,18:50:31,30,B001,7
O058584,2019-04-26,12:18:06,24,B001,1
O058585,2015-07-31,06:47:07,21,B001,3
O058587,2016-02-22,07:05:30,6,B001,3
O058588,2024-12-05,09:18:01,16,B001,3
O058591,2019-06-09,13:52:33,11,B001,3
O058592,2022-06-02,08:03:34,34,B001,8
O058596,2011-10-13,15:15:44,37,B001,10
O058598,2022-11-20,14:32:56,47,B001,7
O058600,2024-05-20,12:24:08,23,B001,5
O058607,2019-04-02,13:30:50,3,B001,2
O058608,2019-07-14,12:14:47,4,B001,2
O058613,2012-08-09,07:39:04,26,B001,10
O058616,2011-04-20,17:34:09,17,B001,4
O058617,2024-07-03,12:12:18,48,B001,6
O058618,2022-04-12,09:43:20,23,B001,5
O058619,2023-09-14,09:02:04,22,B001,1
O058621,2023-08-04,07:07:17,7,B001,2
O058622,2022-03-17,14:34:31,26,B001,6
O058623,2020-05-23,17:12:17,12,B001,1
O058628,2024-10-17,12:18:29,15,B001,1
O058630,2024-06-02,16:24:06,44,B001,9
O058635,2009-01-06,11:55:10,1,B001,3
O058638,2018-10-29,06:54:04,49,B001,7
O058640,2020-08-31,12:04:23,43,B001,9
O058647,2024-01-30,14:16:30,26,B001,7
O058648,2017-07-29,13:38:38,14,B001,4
O058650,2022-05-31,14:33:31,4,B001,4
O058651,2022-01-16,07:55:46,8,B001,4
O058653,2022-03-01,18:20:38,30,B001,9
O058656,2024-01-20,08:01:54,29,B001,7
O058657,2012-03-12,10:21:07,45,B001,8
O058661,2021-10-04,17:20:12,18,B001,5
O058665,2013-08-09,17:25:48,47,B001,9
O058670,2024-07-10,13:08:54,19,B001,3
O058673,2020-04-18,07:31:11,36,B001,6
O058676,2020-02-05,13:55:19,15,B001,5
O058687,2024-10-18,06:51:43,37,B001,8
O058688,2016-03-24,17:51:15,9,B001,4
O058689,2023-10-29,07:31:55,16,B001,3
O058690,2021-03-20,13:52:57,17,B001,4
O058691,2023-06-16,10:24:45,36,B001,10
O058692,2021-07-21,08:32:42,3,B001,1
O058694,2024-04-18,10:06:23,40,B001,9
O058702,2014-08-01,13:53:06,47,B001,10
O058704,2018-05-30,11:58:12,23,B001,5
O058708,2022-03-19,12:03:01,49,B001,8
O058709,2018-03-24,14:19:07,47,B001,10
O058710,2007-06-09,07:26:19,14,B001,1
O058712,2024-12-13,07:35:13,4,B001,3
O058713,2016-02-20,11:55:14,46,B001,9
O058716,2009-05-28,16:38:40,27,B001,7
O058718,2024-10-04,09:16:38,12,B001,3
O058731,2022-05-28,08:32:12,47,B001,6
O058738,2021-08-30,08:57:16,47,B001,8
O058742,2024-08-03,08:46:52,30,B001,7
O058743,2024-08-22,15:58:17,11,B001,4
O058746,2024-09-06,17:22:05,21,B001,1
O058747,2023-09-14,17:11:29,30,B001,8
O058748,2017-12-19,17:25:36,24,B001,2
O058749,2023-01-30,09:50:48,44,B001,9
O058750,2022-12-15,16:26:12,6,B001,1
O058751,2015-06-10,12:50:07,43,B001,7
O058753,2017-08-22,09:39:38,28,B001,10
O058755,2019-06-19,18:37:21,37,B001,6
O058760,2023-04-29,13:51:34,41,B001,9
O058761,2021-02-17,13:27:04,47,B001,6
O058764,2020-08-10,10:22:31,7,B001,5
O058767,2006-10-03,11:17:51,6,B001,1
O058771,2017-01-17,11:49:07,6,B001,4
O058776,2018-02-14,12:42:14,25,B001,3
O058779,2024-09-22,10:11:58,25,B001,5
O058780,2024-08-21,13:46:54,22,B001,3
O058781,2018-09-30,12:13:04,25,B001,5
O058782,2017-12-27,09:36:19,3,B001,3
O058785,2023-04-06,11:28:29,47,B001,10
O058787,2018-10-01,06:34:22,12,B001,2
O058788,2024-06-28,09:13:21,21,B001,3
O058791,2019-07-27,18:49:26,30,B001,7
O058792,2018-12-20,08:51:25,21,B001,1
O058793,2020-04-09,09:33:45,30,B001,8
O058797,2023-01-21,18:43:08,3,B001,3
O058800,2024-04-15,13:01:54,47,B001,6
O058807,2024-10-14,13:14:59,41,B001,6
O058810,2011-08-09,06:40:08,21,B001,2
O058814,2021-03-21,14:48:11,46,B001,9
O058815,2014-06-24,06:56:04,2,B001,3
O058818,2021-10-15,13:13:44,33,B001,7
O058821,2017-05-06,07:04:12,7,B001,5
O058822,2020-05-13,16:38:51,18,B001,3
O058825,2020-03-09,15:19:48,17,B001,2
O058827,2005-01-08,13:35:37,7,B001,3
O058828,2012-03-23,11:53:57,36,B001,8
O058831,2021-03-04,13:11:01,50,B001,7
O058833,2024-08-10,15:59:43,49,B001,8
O058836,2007-09-18,13:43:13,15,B001,1
O058837,2023-05-04,07:33:42,19,B001,5
O058839,2019-10-01,08:29:46,46,B001,7
O058840,2013-06-30,08:25:43,1,B001,1
O058842,2017-09-23,15:47:56,17,B001,1
O058846,2023-05-02,15:57:24,15,B001,5
O058853,2015-07-10,13:01:56,10,B001,3
O058855,2017-10-21,06:42:57,24,B001,5
O058857,2019-04-13,13:23:51,50,B001,9
O058863,2024-03-31,17:03:53,47,B001,6
O058866,2017-06-25,16:57:55,50,B001,6
O058869,2024-04-22,06:45:01,32,B001,6
O058873,2016-07-25,17:43:40,47,B001,6
O058878,2020-06-09,15:15:45,20,B001,5
O058881,2013-07-14,14:14:04,38,B001,9
O058884,2016-11-28,06:45:52,5,B001,1
O058887,2023-04-05,17:59:45,27,B001,8
O058892,2016-10-28,07:29:07,24,B001,4
O058893,2023-06-01,15:28:32,4,B001,5
O058895,2014-03-02,09:16:12,39,B001,10
O058899,2018-07-27,13:01:40,40,B001,10
O058901,2023-04-01,16:09:00,35,B001,6
O058903,2019-12-02,16:14:48,45,B001,7
O058910,2017-12-11,16:00:06,6,B001,4
O058913,2022-01-26,15:46:11,10,B001,1
O058915,2020-10-13,07:48:42,25,B001,3
O058918,2022-05-04,06:33:45,14,B001,5
O058920,2024-11-07,13:38:07,8,B001,2
O058924,2020-03-06,13:27:02,50,B001,8
O058925,2024-11-25,09:55:22,28,B001,8
O058928,2019-04-04,09:30:34,38,B001,7
O058929,2013-05-12,13:05:56,30,B001,8
O058930,2023-09-17,17:12:00,38,B001,6
O058935,2023-11-23,17:57:46,38,B001,9
O058940,2024-03-19,06:34:51,30,B001,7
O058942,2019-01-10,08:27:28,42,B001,10
O058945,2012-02-28,11:07:53,28,B001,9
O058948,2019-08-11,09:04:33,27,B001,10
O058949,2023-04-11,06:35:36,23,B001,2
O058950,2024-06-29,17:19:41,49,B001,6
O058951,2015-09-03,16:03:24,42,B001,6
O058958,2021-10-20,09:44:35,5,B001,1
O058959,2023-12-12,07:22:19,19,B001,4
O058961,2019-02-04,08:26:22,43,B001,9
O058963,2020-05-05,18:21:13,47,B001,8
O058968,2013-11-18,18:27:01,42,B001,9
O058973,2015-10-30,07:33:40,26,B001,10
O058976,2021-09-21,10:48:32,5,B001,5
O058978,2023-07-08,17:17:54,46,B001,9
O058979,2022-12-18,13:56:35,27,B001,10
O058982,2021-05-20,07:36:11,45,B001,6
O058983,2020-05-21,07:32:12,12,B001,2
O058984,2016-07-27,09:05:30,12,B001,5
O058985,2022-12-15,17:28:47,50,B001,8
O058986,2013-10-17,06:38:25,3,B001,1
O058988,2024-01-08,07:01:39,20,B001,1
O058991,2010-10-06,14:57:45,19,B001,5
O058993,2023-09-02,12:26:09,8,B001,5
O058997,2022-07-21,16:50:01,34,B001,6
O058998,2006-11-21,17:49:26,13,B001,4
O059001,2013-07-30,18:25:24,8,B001,1
O059005,2017-12-16,14:31:08,23,B001,3
O059007,2020-02-26,11:55:05,23,B001,4
O059012,2010-11-13,18:09:58,43,B001,7
O059013,2022-12-12,10:55:44,31,B001,8
O059015,2019-02-01,17:51:02,16,B001,3
O059020,2024-12-09,16:25:45,15,B001,2
O059022,2021-11-03,17:34:09,46,B001,10
O059024,2024-07-23,09:59:52,3,B001,5
O059025,2013-05-06,17:35:43,26,B001,8
O059026,2024-01-16,16:42:40,39,B001,10
O059028,2024-05-11,17:10:04,39,B001,10
O059029,2017-07-16,12:53:11,42,B001,10
O059030,2016-11-25,10:29:04,41,B001,8
O059036,2023-10-19,12:51:42,41,B001,8
O059040,2016-10-01,08:28:26,9,B001,3
O059041,2017-08-06,11:38:07,25,B001,5
O059042,2003-02-06,09:04:16,46,B001,9
O059053,2012-02-11,09:34:03,4,B001,3
O059058,2011-05-29,08:55:48,10,B001,3
O059065,2012-05-02,17:00:14,50,B001,7
O059067,2007-05-08,07:09:30,26,B001,10
O059069,2016-11-10,08:50:50,34,B001,8
O059070,2013-12-23,11:25:49,12,B001,5
O059074,2015-01-01,08:51:28,11,B001,2
O059079,2013-04-18,16:50:35,41,B001,10
O059081,2023-05-20,09:52:23,28,B001,9
O059082,2010-05-17,06:58:57,20,B001,1
O059084,2017-09-21,16:58:34,14,B001,1
O059087,2023-07-10,18:37:05,15,B001,2
O059089,2023-02-16,09:24:22,3,B001,2
O059090,2023-11-09,18:13:46,14,B001,2
O059091,2022-02-07,18:10:56,40,B001,9
O059095,2023-05-02,13:17:37,8,B001,5
O059097,2018-07-11,08:51:57,23,B001,5
O059098,2021-04-24,16:39:18,23,B001,5
O059103,2018-08-25,18:58:42,45,B001,8
O059107,2008-06-25,15:34:37,40,B001,9
O059108,2020-01-04,12:02:17,50,B001,9
O059110,2021-04-21,18:48:42,24,B001,4
O059111,2007-11-15,12:49:46,19,B001,4
O059113,2016-03-31,17:13:05,18,B001,1
O059114,2023-07-10,16:01:49,46,B001,10
O059123,2024-11-03,10:49:27,25,B001,1
O059125,2023-12-23,10:46:32,47,B001,8
O059126,2024-12-09,14:52:39,49,B001,10
O059128,2024-08-28,17:11:04,32,B001,7
O059129,2004-08-17,15:32:36,37,B001,8
O059131,2014-04-21,11:16:17,11,B001,3
O059136,2020-02-10,06:56:48,12,B001,2
O059142,2013-11-14,12:20:16,24,B001,4
O059144,2024-06-07,15:01:53,36,B001,8
O059150,2024-09-27,13:21:29,19,B001,4
O059153,2023-04-22,12:20:18,50,B001,10
O059154,2021-09-29,15:39:07,45,B001,10
O059159,2022-08-11,15:26:57,38,B001,7
O059166,2020-02-16,08:05:29,42,B001,6
O059169,2016-09-13,17:24:44,8,B001,1
O059171,2004-06-04,08:04:12,26,B001,7
O059173,2016-02-13,12:51:05,44,B001,7
O059174,2015-12-05,17:49:50,46,B001,9
O059178,2024-10-24,11:42:21,24,B001,5
O059179,2022-10-26,08:45:26,15,B001,4
O059180,2024-07-04,13:15:53,16,B001,4
O059185,2021-01-02,15:29:03,47,B001,10
O059186,2023-05-28,18:44:15,14,B001,1
O059187,2018-02-22,12:35:27,27,B001,7
O059192,2016-03-01,17:02:52,44,B001,9
O059193,2003-04-24,17:32:32,9,B001,5
O059194,2015-10-21,11:54:31,3,B001,4
O059199,2024-09-20,10:44:09,18,B001,3
O059202,2022-12-18,17:30:25,25,B001,4
O059209,2019-11-01,17:07:33,43,B001,7
O059213,2024-05-02,16:40:51,12,B001,3
O059215,2013-02-26,08:38:53,15,B001,2
O059216,2016-06-04,09:54:22,26,B001,6
O059220,2013-05-31,11:56:15,40,B001,6
O059221,2004-12-10,18:32:48,15,B001,2
O059229,2022-08-10,12:06:45,10,B001,5
O059230,2020-10-16,11:42:06,3,B001,1
O059233,1999-12-30,13:52:33,1,B001,4
O059235,2024-06-09,17:18:01,33,B001,6
O059236,2024-04-30,13:38:31,5,B001,1
O059239,2020-04-11,10:10:14,48,B001,10
O059245,2022-11-16,06:42:49,43,B001,7
O059246,2021-06-18,15:03:30,9,B001,4
O059255,2022-09-11,08:53:59,15,B001,4
O059261,2013-12-21,07:15:46,4,B001,4
O059264,2023-04-23,13:23:41,17,B001,4
O059266,2021-06-30,15:13:51,45,B001,10
O059267,2023-01-22,13:17:48,14,B001,4
O059268,2024-05-23,12:53:45,29,B001,8
O059269,2018-07-27,06:41:27,32,B001,7
O059270,2024-11-18,17:33:38,46,B001,9
O059271,2024-05-02,17:32:17,21,B001,5
O059281,2005-06-13,18:25:36,37,B001,8
O059286,2017-01-02,10:10:16,29,B001,10
O059288,2020-09-07,08:39:04,8,B001,4
O059290,2021-06-09,09:51:02,2,B001,4
O059292,2009-03-30,08:52:24,21,B001,3
O059294,2022-12-12,13:43:24,27,B001,10
O059295,2023-01-28,09:21:26,36,B001,10
O059301,2013-12-07,08:42:21,44,B001,9
O059306,2019-09-17,15:26:49,5,B001,3
O059310,2020-12-09,12:42:03,32,B001,8
O059311,2024-02-21,17:09:57,37,B001,7
O059314,2023-05-23,10:29:53,38,B001,8
O059315,2024-04-12,08:16:45,13,B001,4
O059319,2004-02-10,16:56:31,23,B001,3
O059322,2024-07-15,09:01:46,37,B001,9
O059324,2023-02-24,08:54:38,16,B001,3
O059325,2014-01-17,12:37:02,35,B001,6
O059326,2015-12-08,18:27:56,5,B001,2
O059330,2002-10-30,07:46:22,36,B001,8
O059335,2018-02-21,16:33:47,43,B001,8
O059337,2017-12-27,12:45:27,46,B001,10
O059338,2015-04-05,08:33:11,46,B001,6
O059340,2024-07-18,15:06:44,17,B001,3
O059341,2005-10-23,14:22:45,14,B001,2
O059342,2024-06-27,10:53:14,32,B001,6
O059350,2024-09-28,07:25:25,14,B001,5
O059351,2024-11-21,15:06:59,49,B001,10
O059352,2014-08-17,10:51:20,33,B001,8
O059362,2022-03-13,11:29:30,27,B001,8
O059367,2023-10-15,11:31:14,11,B001,3
O059370,2019-08-14,07:01:58,38,B001,8
O059372,2015-12-06,08:43:14,37,B001,10
O059376,2016-10-24,16:06:56,17,B001,2
O059379,2019-02-03,08:14:49,38,B001,9
O059383,2024-11-14,15:58:48,38,B001,8
O059393,2024-03-04,15:04:48,13,B001,4
O059396,2022-05-18,13:12:32,11,B001,5
O059397,2019-08-03,08:50:29,16,B001,3
O059401,2023-05-30,15:54:58,37,B001,10
O059405,2024-10-19,10:09:11,49,B001,7
O059406,2018-09-25,11:56:32,23,B001,5
O059412,2012-06-04,18:38:42,14,B001,4
O059417,2022-03-23,12:07:23,40,B001,6
O059418,2024-08-31,16:54:48,47,B001,8
O059427,2022-07-30,14:41:10,20,B001,1
O059428,2022-08-21,11:29:55,40,B001,7
O059432,2024-12-01,18:43:18,28,B001,8
O059436,2006-10-30,08:19:18,33,B001,6
O059439,2017-08-20,15:33:26,41,B001,6
O059442,2015-08-21,11:19:25,35,B001,7
O059444,2023-09-21,11:07:29,22,B001,1
O059449,2023-03-03,09:33:53,39,B001,9
O059454,2018-02-04,11:24:49,20,B001,5
O059456,2022-09-01,06:34:00,9,B001,3
O059457,2018-04-03,17:51:59,38,B001,7
O059460,2022-09-14,17:32:33,18,B001,2
O059461,2022-08-24,11:20:01,11,B001,1
O059465,2004-11-04,13:56:54,39,B001,10
O059467,2023-02-17,13:55:17,25,B001,2
O059468,2016-07-21,07:45:42,47,B001,9
O059470,2024-08-28,15:22:53,49,B001,10
O059472,2024-11-12,10:16:14,34,B001,7
O059475,2018-04-12,08:36:48,17,B001,5
O059476,2019-03-31,09:09:11,13,B001,4
O059477,2005-12-05,07:24:00,38,B001,9
O059480,2021-06-06,13:46:20,45,B001,6
O059481,2024-01-01,11:09:16,49,B001,7
O059482,2017-06-03,11:40:36,18,B001,1
O059486,2015-05-23,13:16:40,50,B001,10
O059488,2023-11-23,17:18:41,11,B001,3
O059490,2020-04-11,17:09:17,48,B001,10
O059493,2023-05-17,15:12:44,16,B001,4
O059495,2006-12-17,07:40:11,45,B001,10
O059499,2019-07-11,07:24:41,10,B001,4
O059500,2024-05-13,12:44:07,44,B001,9
O059501,2008-07-11,09:03:52,50,B001,8
O059503,2024-10-15,10:27:23,45,B001,8
O059505,1997-05-24,14:47:28,44,B001,10
O059507,2014-04-21,13:47:31,45,B001,6
O059509,2022-02-03,10:58:27,18,B001,5
O059510,2024-06-05,11:44:45,24,B001,5
O059511,2023-09-25,07:44:22,38,B001,10
O059513,2022-08-13,18:09:03,25,B001,5
O059516,2017-09-14,16:34:57,36,B001,10
O059517,2018-07-29,10:11:27,28,B001,8
O059519,2012-11-08,09:45:59,48,B001,9
O059523,2019-07-11,17:40:38,37,B001,6
O059526,2019-12-15,07:29:20,33,B001,8
O059527,2024-05-05,14:10:01,14,B001,3
O059528,2023-02-12,10:34:39,50,B001,7
O059529,2024-11-07,15:06:54,4,B001,5
O059532,2022-11-14,15:53:00,39,B001,6
O059537,2024-03-13,12:25:26,38,B001,10
O059541,2022-03-31,09:48:13,50,B001,9
O059544,2006-04-11,07:25:41,45,B001,10
O059549,2012-06-20,15:40:08,38,B001,6
O059550,2012-02-23,13:49:17,24,B001,5
O059557,2020-08-30,12:13:26,11,B001,2
O059558,2009-03-17,09:21:02,1,B001,1
O059559,2021-11-22,11:49:17,46,B001,9
O059562,2022-12-29,12:31:32,29,B001,10
O059565,2023-11-27,17:29:55,37,B001,10
O059569,2024-04-30,10:26:23,18,B001,3
O059574,2008-09-20,11:35:05,31,B001,9
O059581,2024-10-09,16:29:49,48,B001,7
O059582,2020-10-30,17:37:00,22,B001,3
O059584,2010-06-01,06:38:22,3,B001,2
O059585,2002-01-22,13:03:11,50,B001,8
O059586,2008-11-08,10:55:44,32,B001,10
O059593,2010-10-14,12:40:31,39,B001,8
O059596,2024-11-26,08:04:37,28,B001,10
O059597,2008-12-04,13:56:57,8,B001,1
O059598,2023-12-14,15:04:30,17,B001,5
O059599,2023-03-11,08:38:43,49,B001,6
O059600,2012-12-01,13:12:56,39,B001,10
O059606,2010-01-30,17:53:40,21,B001,2
O059608,2015-06-10,17:23:15,34,B001,8
O059618,2023-02-10,13:54:25,38,B001,6
O059619,2018-08-17,18:05:24,25,B001,3
O059623,2019-01-10,13:13:07,29,B001,7
O059625,2015-05-27,09:54:40,7,B001,1
O059628,2019-02-20,18:28:12,34,B001,7
O059630,2003-10-29,15:55:06,48,B001,6
O059637,2020-06-22,11:49:17,13,B001,4
O059638,2024-11-13,16:46:51,33,B001,10
O059640,2022-05-07,10:39:21,50,B001,7
O059642,2010-11-05,11:15:07,27,B001,9
O059643,2012-11-23,12:41:20,47,B001,6
O059646,2024-09-24,07:07:59,19,B001,2
O059647,2015-03-12,10:13:50,21,B001,1
O059654,2005-09-27,08:34:27,34,B001,10
O059656,2021-09-14,09:48:58,22,B001,5
O059659,2013-05-26,11:13:29,48,B001,6
O059662,2007-05-03,07:31:30,8,B001,4
O059663,2022-10-01,14:25:56,11,B001,1
O059668,2023-07-03,15:49:12,45,B001,10
O059670,2017-05-02,09:17:11,39,B001,10
O059671,2020-09-21,10:14:10,47,B001,6
O059685,2018-12-21,09:22:23,33,B001,7
O059687,2016-07-10,10:12:24,39,B001,7
O059695,2015-12-08,09:02:49,49,B001,7
O059700,2022-02-02,18:31:05,48,B001,8
O059702,2017-05-07,15:53:33,47,B001,8
O059703,2008-08-05,09:05:32,41,B001,8
O059706,2024-08-27,18:36:12,16,B001,4
O059713,2018-10-27,07:39:08,43,B001,6
O059714,2012-09-28,17:30:35,31,B001,7
O059716,2016-08-22,17:00:35,46,B001,7
O059722,2016-06-19,14:39:28,25,B001,3
O059724,2023-01-23,13:09:27,45,B001,8
O059731,2021-06-02,12:37:26,40,B001,9
O059735,2021-02-07,06:41:54,18,B001,2
O059737,2018-03-10,14:01:41,34,B001,9
O059738,2011-12-13,16:16:28,18,B001,1
O059740,2017-09-17,07:56:26,22,B001,1
O059743,2022-12-17,16:21:18,16,B001,5
O059748,2014-01-24,06:39:29,28,B001,10
O059752,2020-09-23,10:56:53,39,B001,7
O059753,2024-05-21,18:10:53,5,B001,4
O059754,2024-07-17,08:17:56,26,B001,9
O059755,2024-09-29,14:57:52,26,B001,9
O059763,2006-08-27,15:30:15,33,B001,6
O059770,2024-05-09,07:28:27,8,B001,2
O059771,2024-06-10,11:01:23,33,B001,9
O059777,2023-08-16,12:23:50,43,B001,9
O059782,2023-09-19,10:02:23,16,B001,3
O059790,2010-03-14,08:32:36,24,B001,4
O059791,2020-03-23,11:19:06,11,B001,5
O059794,2014-12-10,07:24:32,48,B001,10
O059797,2016-11-24,14:57:31,28,B001,6
O059798,2024-01-23,11:41:21,47,B001,9
O059804,2022-02-23,09:20:12,38,B001,10
O059806,2012-01-18,08:31:25,9,B001,1
O059808,2019-09-13,15:45:07,42,B001,7
O059810,2015-12-31,16:29:38,8,B001,3
O059814,2008-02-13,10:23:54,8,B001,4
O059821,2016-07-01,17:04:07,9,B001,4
O059826,2020-03-06,17:53:18,15,B001,1
O059828,2007-03-06,16:17:12,28,B001,9
O059833,2009-09-19,14:34:50,21,B001,4
O059835,2022-09-18,11:57:59,19,B001,1
O059837,2022-05-26,13:23:41,45,B001,9
O059838,2015-12-22,11:14:14,12,B001,4
O059839,2024-02-15,08:10:21,30,B001,9
O059843,2020-06-02,10:07:55,46,B001,8
O059844,2024-01-03,11:08:43,12,B001,4
O059849,2014-02-07,13:26:24,19,B001,5
O059851,2010-10-28,13:26:30,38,B001,7
O059857,2019-07-23,13:33:15,5,B001,4
O059861,2021-10-29,10:48:41,28,B001,6
O059869,2020-02-25,16:07:27,19,B001,5
O059870,2019-02-16,18:49:55,9,B001,4
O059871,2021-10-20,15:52:08,34,B001,6
O059873,2023-09-29,14:25:53,6,B001,1
O059874,2022-10-31,09:00:04,38,B001,9
O059877,2016-12-07,17:04:02,50,B001,9
O059878,2024-04-15,13:26:48,49,B001,6
O059880,2022-04-18,09:13:57,13,B001,4
O059881,2015-10-08,18:23:03,36,B001,9
O059883,2021-08-02,18:07:07,48,B001,6
O059885,2018-12-30,11:05:30,45,B001,6
O059887,2020-10-14,10:18:40,28,B001,9
O059896,2011-06-26,10:58:52,24,B001,5
O059903,1999-09-29,14:23:29,28,B001,9
O059906,2007-04-11,06:59:10,32,B001,6
O059907,2013-05-24,12:34:55,17,B001,2
O059913,2021-02-19,17:01:46,32,B001,6
O059921,2021-07-11,14:58:26,19,B001,3
O059926,2016-09-02,08:57:34,15,B001,3
O059933,2020-09-05,09:39:38,46,B001,10
O059934,2019-11-01,16:31:03,39,B001,10
O059937,2024-09-23,12:33:25,24,B001,3
