DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O060859,18:44:55,2015-02-14
O060864,18:24:28,2023-05-03
O060865,10:28:00,2011-05-06
O060866,15:40:58,2008-04-12
O060871,14:26:54,2023-12-06
O060873,13:32:32,2003-12-15
O060874,14:47:32,2019-12-04
O060876,09:47:44,2007-09-19
O060879,09:07:12,2020-04-11
O060880,06:42:28,2015-06-24
O060882,07:50:57,2012-02-17
O060883,14:23:57,2023-03-24
O060892,15:05:34,2023-06-27
O060893,11:15:02,2023-02-13
O060897,17:44:39,2022-07-28
O060902,07:55:01,2022-05-06
O060903,11:50:08,2019-06-18
O060906,09:53:58,2014-09-08
O060909,16:18:02,2012-03-18
O060915,09:12:13,2022-12-25
O060917,10:23:06,2024-08-27
O060925,16:47:58,2009-08-13
O060927,10:18:58,2020-05-22
O060928,12:00:38,2021-08-20
O060932,16:16:29,2017-12-30
O060938,10:19:12,2005-07-07
O060939,11:22:27,2023-08-13
O060940,11:52:13,2020-04-22
O060942,11:04:24,2015-01-24
O060945,07:10:31,2024-09-06
O060950,18:17:58,2013-05-13
O060951,12:36:38,2013-01-13
O060956,11:40:16,2016-09-09
O060957,14:09:10,2018-08-20
O060961,16:51:05,2024-04-29
O060966,18:51:14,2020-09-28
O060970,09:08:55,2003-07-25
O060971,08:15:31,2023-12-30
O060972,13:25:21,2021-08-18
O060975,06:50:07,2023-11-01
O060978,07:34:28,2022-06-16
O060979,09:43:06,2021-04-10
O060985,15:59:57,2023-10-07
O060986,16:35:21,2015-12-02
O060987,16:39:57,2014-08-04
O060988,07:49:23,2018-11-23
O060992,07:00:02,2022-10-04
O060994,17:11:08,2023-05-22
O060995,10:36:27,2021-02-14
O060998,08:53:28,2013-01-28
O061003,10:23:23,2024-06-11
O061006,15:01:20,2015-12-05
O061007,06:53:28,2006-08-24
O061015,16:48:26,2018-09-17
O061020,08:57:17,2006-05-09
O061021,06:53:33,2022-09-10
O061023,09:45:48,2007-10-16
O061025,06:47:30,2018-10-28
O061028,09:23:59,2022-07-01
O061030,11:41:06,2019-01-16
O061032,16:21:52,2013-10-16
O061035,11:33:14,2022-02-16
O061037,06:58:34,2024-07-13
O061039,17:09:17,2022-08-30
O061043,17:42:50,2011-05-22
O061045,09:46:04,2001-10-29
O061048,08:38:39,2012-06-05
O061051,15:35:22,2017-05-14
O061053,10:55:49,2019-09-14
O061054,18:02:09,2023-03-05
O061057,14:08:33,2023-05-28
O061062,18:10:19,2022-10-23
O061065,11:30:02,2024-03-25
O061067,10:33:19,2001-05-22
O061068,06:50:17,2022-10-31
O061070,12:43:51,2024-12-16
O061074,10:26:09,2022-07-11
O061076,12:03:26,2011-12-28
O061078,13:10:15,2011-09-23
O061082,12:50:29,2023-06-23
O061088,18:22:52,2018-05-11
O061095,06:50:33,2024-09-25
O061101,07:34:09,2008-07-22
O061103,17:35:30,2023-08-24
O061105,06:47:43,2004-12-26
O061108,17:51:19,2021-06-22
O061114,16:39:46,2022-09-08
O061119,12:12:02,2014-02-01
O061127,17:17:09,2019-03-15
O061139,15:22:38,2020-03-13
O061144,18:48:48,2017-12-17
O061148,18:33:03,2018-05-16
O061149,09:38:00,2013-12-09
O061152,18:09:42,2021-08-17
O061154,18:38:08,2015-07-03
O061157,17:45:00,2014-09-22
O061160,09:33:04,2020-06-24
O061161,13:55:50,2023-12-27
O061163,18:41:14,2024-12-07
O061169,07:09:56,2024-04-18
O061174,08:49:09,2023-02-14
O061175,13:17:58,2017-06-18
O061176,14:18:34,2018-05-15
O061178,09:56:42,2010-11-18
O061182,17:35:33,2023-01-08
O061186,16:03:32,2024-08-30
O061191,10:40:09,2011-03-29
O061192,18:23:48,2004-06-04
O061199,06:39:15,2007-11-09
O061200,10:37:41,2024-10-11
O061201,18:32:22,2022-12-10
O061204,13:52:09,2012-07-24
O061208,09:21:49,2021-04-07
O061211,07:04:33,2006-08-11
O061212,09:08:27,2019-06-30
O061214,08:30:19,2022-05-18
O061218,09:28:55,2023-06-18
O061220,13:53:41,2024-10-26
O061222,08:19:53,2009-12-26
O061223,08:33:39,2022-01-09
O061224,17:28:28,2012-12-05
O061228,06:45:03,2020-03-29
O061229,15:54:51,2016-04-06
O061230,14:20:50,2021-03-25
O061231,10:42:12,2019-03-24
O061240,11:52:48,2023-09-23
O061244,13:37:34,2024-08-19
O061246,08:44:19,2022-12-15
O061255,16:13:56,2023-03-12
O061259,13:31:49,2019-02-22
O061260,18:29:33,2021-04-08
O061266,16:32:08,2022-05-10
O061269,14:47:29,2023-09-02
O061275,16:13:27,2011-01-18
O061276,16:27:42,2020-04-24
O061280,13:49:42,2020-09-10
O061282,15:57:24,2010-02-12
O061285,07:27:26,2024-06-08
O061286,10:17:53,2024-08-21
O061287,08:19:38,2020-06-18
O061292,16:41:15,2023-12-21
O061293,15:21:18,2008-02-11
O061297,11:48:45,2012-03-25
O061300,06:34:41,2018-11-04
O061303,13:54:29,2023-01-25
O061314,07:53:56,2012-08-03
O061317,18:08:52,2019-10-22
O061321,07:31:02,2022-01-13
O061322,17:38:16,2000-06-02
O061325,07:17:28,2016-05-24
O061327,15:37:36,2018-02-06
O061328,13:59:50,2022-04-13
O061333,18:10:09,2007-02-19
O061334,09:04:18,2005-01-27
O061337,18:23:41,2020-11-19
O061340,18:19:58,2013-12-06
O061341,14:33:32,2015-07-02
O061344,11:06:46,2023-10-17
O061346,18:39:56,2017-09-16
O061348,08:32:57,2004-11-06
O061349,15:00:15,2018-11-30
O061352,07:43:59,2009-08-02
O061356,07:05:38,2004-10-13
O061357,08:10:26,2012-08-07
O061367,18:36:04,2021-06-12
O061369,13:16:53,2023-02-10
O061375,10:02:58,2020-04-03
O061376,08:57:15,2011-04-20
O061380,08:54:02,2016-11-14
O061381,12:38:02,2023-09-27
O061385,06:52:17,2016-10-02
O061390,08:16:16,2018-03-19
O061396,15:03:56,2019-05-12
O061402,13:14:26,2023-07-13
O061407,17:14:51,2008-11-16
O061410,18:18:50,2017-06-25
O061411,10:58:33,2006-01-31
O061413,15:45:21,2024-08-28
O061418,15:53:09,2014-09-28
O061425,10:30:16,2020-12-16
O061426,08:55:54,2017-09-19
O061428,16:31:21,2015-12-04
O061429,13:56:08,2010-06-03
O061430,07:56:18,2015-03-14
O061433,08:05:40,2014-03-28
O061434,12:44:25,2021-12-19
O061436,12:06:26,2007-12-26
O061440,07:43:13,2021-03-24
O061442,13:25:11,2021-05-24
O061443,09:07:49,2020-11-26
O061446,14:30:29,2021-06-09
O061447,08:52:56,2015-07-28
O061448,14:27:22,2021-05-31
O061449,11:51:55,2020-05-30
O061450,07:49:25,2024-10-24
O061452,14:02:11,2024-11-13
O061453,09:00:06,2017-02-14
O061454,11:39:29,2011-03-19
O061464,13:31:17,2017-10-11
O061465,11:53:25,2020-10-19
O061467,16:31:49,2020-05-23
O061468,18:19:19,2013-09-20
O061472,10:21:49,2022-04-11
O061475,11:58:50,2022-09-16
O061476,11:23:03,2018-04-20
O061477,09:00:21,2020-02-15
O061478,14:21:23,2024-04-24
O061479,07:22:23,2021-03-28
O061480,12:01:31,2018-03-18
O061481,15:46:44,2024-09-08
O061488,13:13:06,2014-09-18
O061495,07:24:33,2022-06-11
O061499,12:58:15,2013-08-15
O061507,09:25:02,2021-05-28
O061514,16:13:52,2018-11-22
O061515,13:14:46,2008-07-21
O061517,16:20:15,2020-10-04
O061518,08:38:08,2022-05-04
O061529,08:13:29,2024-10-17
O061530,16:10:51,2015-07-23
O061531,06:33:41,2021-01-15
O061532,15:59:06,2021-06-10
O061533,18:02:25,2023-02-14
O061535,09:54:30,2008-12-06
O061540,16:41:34,2019-10-30
O061542,18:40:56,2024-08-04
O061543,06:37:02,2023-10-24
O061545,07:37:47,2024-08-12
O061546,10:07:33,2017-12-16
O061547,08:48:06,2022-12-04
O061552,16:55:57,2020-10-05
O061553,17:25:34,2022-08-30
O061554,12:03:44,2013-07-21
O061555,07:38:33,2011-07-22
O061557,09:15:35,2018-03-16
O061559,06:39:43,2022-05-16
O061561,17:13:57,2011-06-19
O061564,17:01:56,2018-12-08
O061565,10:13:54,2022-10-07
O061566,17:08:36,2024-06-04
O061567,13:02:11,2023-06-07
O061570,09:04:44,2024-02-23
O061572,17:58:57,2010-11-15
O061573,14:56:59,2017-12-25
O061575,16:43:46,2020-06-02
O061577,13:12:48,2015-05-28
O061582,12:12:05,2024-05-11
O061589,11:58:46,2024-07-20
O061590,13:51:44,2016-10-29
O061591,17:09:46,2015-08-06
O061596,06:33:24,2024-06-08
O061599,11:26:10,2017-05-19
O061602,08:57:43,2016-11-14
O061603,18:05:43,2009-12-14
O061604,07:57:58,2022-09-07
O061607,11:57:44,2021-10-23
O061610,16:55:29,2021-09-04
O061614,18:59:37,2024-10-30
O061615,09:45:51,2019-02-10
O061616,12:37:13,2016-04-09
O061617,18:34:10,2005-09-14
O061618,09:08:40,2007-12-01
O061619,12:28:17,2024-12-01
O061620,08:05:15,2011-07-16
O061621,12:54:53,2012-08-21
O061622,16:38:42,2024-02-14
O061629,12:10:56,2015-01-23
O061631,16:00:47,2021-05-26
O061632,08:10:26,2024-02-28
O061633,16:56:39,2023-03-02
O061639,08:12:55,2019-10-28
O061642,17:58:46,2017-04-19
O061643,07:09:26,2014-02-27
O061644,11:15:44,2011-07-21
O061645,14:28:20,2023-02-05
O061647,07:13:35,2021-12-08
O061649,15:05:36,2022-07-11
O061650,18:31:11,2024-09-28
O061652,08:17:08,2014-01-22
O061656,17:52:30,2011-02-28
O061657,16:15:12,2024-08-28
O061658,17:29:52,2024-09-01
O061663,08:31:47,2016-10-19
O061670,06:39:11,2021-02-05
O061671,09:11:42,2004-04-08
O061672,13:48:24,2013-07-30
O061673,07:47:38,2010-06-01
O061677,07:16:54,2023-09-22
O061682,17:38:30,2019-06-16
O061684,17:48:05,2023-04-25
O061685,11:40:07,2022-12-15
O061686,07:05:45,2024-03-28
O061688,11:51:57,2022-12-20
O061690,09:24:50,2020-06-27
O061693,12:48:35,2024-01-02
O061698,08:58:51,2021-06-02
O061712,12:38:41,2019-03-11
O061714,16:46:04,2020-11-04
O061716,14:45:05,2018-08-09
O061720,07:55:51,2019-04-15
O061723,13:33:52,2021-06-25
O061727,13:08:32,2024-07-29
O061730,14:28:29,2024-12-08
O061733,18:36:10,2024-05-26
O061737,08:22:28,2019-05-16
O061742,18:57:17,2016-10-06
O061747,12:53:21,2013-01-11
O061754,14:05:48,2019-06-20
O061758,18:17:56,2021-10-23
O061760,06:36:32,2004-05-31
O061761,16:53:15,2024-07-11
O061763,08:59:47,2020-07-12
O061768,18:27:20,2013-02-13
O061769,18:06:01,2023-09-21
O061770,09:35:06,2011-04-24
O061773,16:13:25,2013-04-01
O061775,14:49:16,2020-04-06
O061776,15:47:20,2011-04-07
O061779,16:09:31,2024-12-16
O061782,13:29:07,2015-11-21
O061783,16:28:30,2005-07-11
O061801,07:13:49,2024-06-06
O061802,07:43:04,2024-10-08
O061804,12:44:16,2024-08-24
O061805,06:51:20,2021-03-12
O061808,10:56:26,2017-07-29
O061811,12:49:23,2024-08-10
O061812,09:06:24,2019-06-30
O061814,09:41:01,2012-03-12
O061816,18:26:31,2009-03-28
O061821,12:58:30,2019-02-03
O061823,16:45:32,2022-10-13
O061827,14:10:15,2021-10-06
O061828,13:47:58,2021-01-09
O061830,13:52:36,2023-06-02
O061831,07:43:21,2010-12-27
O061833,07:18:34,2022-12-15
O061839,16:12:07,2024-11-19
O061848,17:30:40,2024-04-01
O061849,13:13:50,2024-09-16
O061851,16:03:35,2024-01-12
O061858,10:34:51,2023-04-18
O061866,06:47:04,2020-04-06
O061869,16:08:27,2019-04-09
O061870,15:11:06,2007-12-14
O061872,14:17:04,2021-10-05
O061873,08:37:45,2021-04-27
O061879,15:04:04,2024-04-03
O061883,10:16:34,2024-04-16
O061884,14:15:49,2023-01-08
O061885,10:31:37,2002-07-27
O061890,10:07:21,2013-07-10
O061891,13:52:32,2021-10-10
O061893,16:53:59,2012-11-04
O061901,15:29:02,2024-07-19
O061902,12:27:10,2014-01-18
O061903,14:44:07,2016-06-15
O061906,10:51:05,2018-01-22
O061912,13:46:38,2022-07-27
O061925,14:18:18,2022-05-14
O061926,11:46:15,2015-10-15
O061928,18:02:18,2021-02-22
O061929,08:26:29,2021-02-13
O061930,18:13:01,2020-03-03
O061931,09:55:41,2024-07-06
O061935,17:04:47,2019-06-10
O061937,10:44:09,2012-01-12
O061939,18:09:53,2017-10-12
O061942,10:43:19,2013-08-18
O061945,15:47:31,2016-12-10
O061948,07:13:27,2023-04-22
O061951,18:47:36,2018-11-03
O061953,12:33:25,2024-01-29
O061956,08:30:54,2018-12-20
O061958,17:58:19,2024-11-10
O061959,15:48:17,2003-04-01
O061960,16:24:02,2019-10-03
O061962,06:35:09,2012-01-23
O061966,07:11:55,2021-10-08
O061967,10:31:12,2020-01-11
O061968,15:15:09,2012-02-07
O061969,17:05:35,2011-04-30
O061972,14:33:55,2015-03-03
O061974,15:21:28,2021-10-04
O061977,09:57:43,2023-04-07
O061978,15:19:21,2021-07-03
O061980,09:35:10,2019-03-24
O061986,11:59:03,2009-07-28
O061991,17:18:40,2001-08-01
O061997,14:57:54,2023-11-20
O061998,10:06:13,2004-03-03
O062008,09:17:05,2022-03-27
O062012,18:55:01,2023-03-21
O062017,16:48:47,2019-07-30
O062018,09:30:53,2021-08-22
O062020,10:35:42,2024-09-12
O062024,10:56:11,2019-03-03
O062030,09:46:36,2000-09-17
O062032,14:19:58,2024-06-24
O062038,07:04:34,2023-12-17
O062041,12:29:00,2021-03-28
O062042,18:18:44,2022-06-08
O062050,17:12:56,2013-08-17
O062052,16:25:49,2021-06-27
O062053,07:34:22,2023-12-21
O062054,16:50:01,2024-01-30
O062062,10:26:25,2011-08-29
O062069,12:21:16,2013-02-06
O062071,14:17:39,2022-03-31
O062076,16:51:33,2016-05-25
O062083,06:43:34,2018-03-20
O062089,17:52:20,2018-05-16
O062090,16:44:46,2024-04-21
O062091,18:16:47,2023-02-18
O062093,16:40:15,2020-05-19
O062095,08:25:34,2017-07-06
O062098,09:11:20,2024-10-13
O062102,15:35:37,2015-12-13
O062103,10:28:48,2020-06-04
O062105,14:58:15,2022-05-04
O062107,08:23:51,2016-12-04
O062110,09:38:49,2015-10-16
O062111,07:07:54,2013-08-14
O062113,16:31:19,2021-09-20
O062114,10:16:43,2016-10-23
O062118,11:13:19,2016-12-27
O062122,13:56:00,2020-01-16
O062125,11:10:26,2015-01-16
O062128,16:41:39,2024-11-10
O062136,14:33:48,2023-11-03
O062140,14:26:37,2019-11-17
O062141,13:59:16,2022-10-07
O062147,15:47:43,2021-09-23
O062150,18:26:19,2023-10-26
O062151,08:24:55,2016-03-30
O062152,13:09:13,2014-07-31
O062159,16:21:54,2014-06-30
O062160,13:13:31,2024-09-07
O062162,16:44:53,2013-12-01
O062169,09:57:01,2022-05-25
O062171,11:36:09,2022-05-01
O062173,13:29:02,2016-08-14
O062175,16:57:45,2019-02-14
O062177,08:06:48,2001-10-21
O062178,08:34:03,2024-06-26
O062179,08:34:27,2017-08-30
O062181,06:55:47,2015-07-31
O062183,18:41:50,2011-10-30
O062185,14:11:22,2009-10-03
O062189,10:07:53,2023-04-25
O062191,11:52:08,2014-11-20
O062192,16:43:06,2016-03-01
O062194,07:05:26,2019-05-22
O062201,12:40:56,2023-08-04
O062202,16:51:46,2023-06-21
O062203,07:35:21,2016-06-16
O062205,09:34:57,2024-04-27
O062206,07:37:31,2022-06-24
O062215,06:59:55,2024-02-07
O062217,07:09:36,2022-11-22
O062220,11:35:18,2006-04-19
O062228,16:16:34,2024-10-06
O062231,15:58:53,2021-07-09
O062235,15:29:56,2024-08-23
O062237,11:28:47,2022-09-24
O062238,13:44:20,2020-05-04
O062241,18:10:37,2024-07-11
O062246,08:10:57,2024-05-30
O062253,15:00:13,2008-10-23
O062257,17:12:08,2014-07-11
O062263,13:06:29,2010-12-01
O062264,13:48:58,2008-08-01
O062265,07:19:30,2006-06-17
O062266,12:35:12,2004-09-26
O062268,18:07:31,2023-09-05
O062272,13:34:51,2023-04-09
O062278,18:20:43,2024-11-15
O062281,09:48:36,2016-03-07
O062282,08:46:02,2020-09-19
O062283,18:02:27,2018-06-18
O062284,17:56:57,2013-03-06
O062285,16:27:48,2024-08-01
O062286,13:30:10,2021-05-23
O062289,08:23:07,2010-02-21
O062293,14:40:43,2009-10-08
O062295,14:04:18,2002-11-27
O062304,08:00:00,2008-01-08
O062306,17:20:32,2012-02-23
O062311,14:19:30,2012-07-11
O062314,12:43:22,2003-07-11
O062315,08:55:42,2015-12-30
O062317,14:25:25,2022-06-01
O062318,13:15:41,2023-09-02
O062321,09:19:47,2003-01-14
O062322,17:10:01,2024-04-23
O062324,08:04:20,2024-02-27
O062325,17:39:17,2007-10-21
O062326,17:30:10,2021-08-07
O062333,08:19:12,2021-05-15
O062336,08:40:21,2012-02-18
O062337,15:41:59,2004-07-27
O062341,14:18:40,2023-07-08
O062349,11:50:31,2021-04-25
O062352,06:55:39,2023-11-06
O062357,09:06:50,2024-06-18
O062360,15:12:42,2017-11-06
O062364,08:42:31,2019-07-26
O062366,09:53:40,2019-01-04
O062367,18:01:45,2024-05-06
O062368,10:17:44,2015-06-27
O062375,11:51:17,2020-01-15
O062377,16:24:06,2013-08-01
O062380,15:51:42,2024-11-27
O062384,10:41:15,2001-09-01
O062387,15:35:09,2018-10-08
O062389,08:40:01,2023-01-17
O062390,06:42:59,2024-07-08
O062393,15:53:22,2023-01-12
O062396,12:01:21,2006-07-08
O062400,18:16:51,2019-09-26
O062404,14:12:33,2015-08-22
O062409,10:55:49,2017-04-30
O062410,15:47:14,2023-08-28
O062413,14:56:29,2016-10-24
O062415,14:18:24,2022-06-18
O062420,09:33:16,2023-09-25
O062421,11:36:55,2024-03-20
O062424,16:02:22,2018-03-23
O062428,18:22:33,2009-05-13
O062432,11:53:56,2023-05-05
O062445,07:11:20,2017-09-18
O062457,16:20:16,2024-12-09
O062458,12:41:30,2019-07-09
O062460,18:57:05,2021-07-08
O062461,17:46:21,2024-06-08
O062467,12:54:05,2023-10-06
O062470,08:04:47,2020-12-16
O062471,08:19:24,2019-05-20
O062476,07:41:20,2020-05-08
O062481,18:07:59,2022-03-27
O062482,15:27:40,2018-02-16
O062483,08:46:11,2010-06-30
O062484,09:17:53,2018-01-26
O062487,13:27:16,2003-05-25
O062488,10:06:08,2023-03-31
O062493,15:54:44,2023-01-03
O062495,07:22:07,2023-02-28
O062497,13:42:38,2024-09-25
O062500,13:36:14,2021-01-30
O062501,14:26:44,2021-12-04
O062503,13:42:15,2022-05-25
O062509,16:09:21,2002-10-02
O062512,10:13:42,2018-03-12
O062515,14:28:02,2013-07-10
O062517,16:32:42,2013-04-18
O062519,07:23:53,2021-08-12
O062526,15:16:23,2024-02-05
O062528,09:30:04,2017-08-14
O062529,15:00:32,2007-09-24
O062530,10:18:29,2024-03-30
O062533,14:57:35,2008-11-11
O062536,16:18:55,2015-11-26
O062538,12:52:01,2023-08-16
O062543,14:32:18,2024-12-09
O062547,07:24:08,2016-09-12
O062548,12:48:11,2023-10-27
O062550,15:51:07,2024-08-02
O062551,08:42:12,2019-02-22
O062554,17:00:57,2017-12-28
O062555,08:50:32,2024-07-07
O062556,14:39:08,2010-03-30
O062563,07:00:55,2024-06-26
O062565,13:12:36,2016-12-12
O062566,17:08:07,2022-10-02
O062569,07:28:25,2018-07-31
O062570,08:45:59,2018-05-13
O062571,15:31:50,2024-07-29
O062572,14:04:59,2020-06-18
O062577,09:06:40,2022-12-25
O062578,18:32:22,2018-08-19
O062585,16:49:58,2023-04-18
O062589,15:02:53,2014-03-26
O062591,14:30:17,2008-06-13
O062595,11:24:49,2023-12-20
O062598,16:07:55,2024-10-14
O062599,06:41:53,2019-11-19
O062610,06:53:16,2004-07-13
O062612,09:51:17,2015-05-09
O062615,14:13:24,2022-03-29
O062620,17:27:56,2024-05-26
O062624,18:20:11,2022-01-18
O062628,18:36:00,2024-11-01
O062630,12:55:59,2024-10-09
O062635,13:21:53,2020-12-15
O062638,15:51:03,2023-10-01
O062643,14:30:24,2023-12-24
O062645,14:35:35,1999-06-05
O062648,14:40:21,2024-03-13
O062649,18:16:06,2022-07-29
O062650,17:29:29,2017-03-10
O062657,06:59:10,2024-07-27
O062658,09:03:53,2022-10-04
O062660,07:30:26,2012-10-27
O062662,07:12:50,2016-02-25
O062671,14:02:11,2020-10-25
O062672,13:41:07,2022-02-25
O062675,11:29:08,2022-03-04
O062679,06:43:13,2023-09-28
O062683,17:04:59,2023-06-03
O062685,11:45:04,2020-01-17
O062689,15:54:38,2017-12-11
O062691,18:13:16,2013-07-09
O062693,07:53:19,2014-12-30
O062694,15:50:19,2016-02-23
O062695,11:28:41,2009-04-08
O062704,13:17:41,2015-03-28
O062708,12:05:03,2019-02-25
O062709,10:26:01,2006-10-23
O062710,12:23:39,2021-03-06
O062711,08:42:07,2024-10-31
O062717,09:19:44,2023-12-31
O062719,06:36:21,2012-08-24
O062722,16:38:58,2021-10-14
O062723,08:16:58,2006-12-11
O062725,16:34:42,2009-11-02
O062728,10:23:50,2014-07-29
O062732,15:17:55,2023-05-17
O062735,10:31:59,2023-03-27
O062736,14:49:01,2015-12-25
O062741,16:00:01,2005-09-03
O062742,09:29:09,2011-05-10
O062743,16:00:04,2017-07-02
O062747,13:29:20,2022-10-25
O062749,16:00:31,2021-12-11
O062753,07:19:59,2009-02-04
O062756,10:50:34,2024-09-05
O062758,16:31:28,2023-11-26
O062763,15:18:43,2022-09-17
O062768,17:15:57,2010-09-07
O062772,16:20:23,2017-10-26
O062775,17:30:18,2024-12-07
O062779,10:23:39,2020-04-21
O062783,12:32:17,2022-08-09
O062784,11:20:17,2013-09-23
O062785,15:51:16,2017-07-30
O062787,07:19:37,2023-05-23
O062789,15:39:54,2023-07-07
O062790,13:56:23,2019-06-17
O062794,09:34:18,2024-02-08
O062795,12:19:07,2011-05-25
O062796,12:19:58,2017-05-06
O062799,14:24:51,2021-08-27
O062803,18:16:25,2015-03-11
O062810,17:27:23,2019-11-29
O062813,06:34:23,2011-12-08
O062814,12:17:48,2011-01-21
O062816,12:50:26,2021-12-25
O062820,07:30:09,2023-07-21
O062823,08:33:40,2004-06-29
O062828,13:16:55,2024-11-01
O062830,15:48:25,2020-07-01
O062831,12:47:17,2024-04-18
O062832,08:00:41,2018-12-16
O062833,09:45:13,2012-07-16
O062843,15:43:16,2024-01-19
O062844,09:06:16,2015-06-08
O062847,08:20:34,2022-09-20
O062850,06:47:22,2004-06-04
O062853,09:31:41,2023-04-15
O062856,15:19:03,2015-03-31
O062857,12:36:54,2020-10-19
O062866,10:55:15,2009-11-16
O062868,10:16:33,2002-06-05
O062869,12:38:01,2024-12-14
O062871,09:17:30,2023-07-19
O062873,18:51:02,2024-07-04
O062876,06:30:46,2024-03-19
O062884,12:31:25,2022-04-14
O062886,12:35:10,2017-06-11
O062888,16:51:04,1999-03-30
O062889,08:27:06,2010-05-29
O062892,08:29:37,2016-03-16
O062894,09:11:41,2008-10-12
O062897,09:45:28,2021-09-29
O062911,10:23:03,2012-08-07
O062912,12:36:44,2024-12-11
O062915,17:41:00,2021-04-02
O062921,13:53:59,2013-05-29
O062922,13:18:39,2011-12-09
O062924,18:02:37,2023-03-30
O062926,10:53:12,2022-10-11
O062929,16:27:53,2023-06-20
O062935,17:49:18,2022-09-25
O062942,09:03:45,2017-05-04
O062944,15:38:09,2017-11-20
O062947,11:03:01,2023-06-10
O062950,16:03:21,2024-11-02
O062958,13:09:53,2021-01-10
O062960,15:34:41,2023-01-25
O062962,07:19:23,2019-02-28
O062974,18:34:49,2014-04-11
O062980,15:26:40,2024-12-14
O062984,07:21:25,2022-03-23
O062996,14:44:43,2020-03-27
O062999,08:40:05,2024-11-14
O063000,10:32:42,2004-06-11
O063001,12:00:32,2022-05-07
O063002,16:10:13,2022-08-26
O063007,07:32:54,2022-11-18
O063012,15:25:21,2013-03-02
O063013,09:04:28,2007-07-08
O063014,08:26:29,2001-09-30
O063017,10:40:22,2022-06-08
O063019,06:30:58,2018-02-15
O063022,13:00:56,2022-01-22
O063024,13:33:33,2014-12-05
O063031,12:04:41,2010-11-03
O063034,07:03:38,2015-02-02
O063035,13:02:18,2022-11-27
O063037,10:03:59,2015-11-06
O063045,16:43:11,2023-05-16
O063046,11:38:37,2022-12-29
O063048,09:16:32,2019-12-12
O063055,13:47:26,2021-10-14
O063057,11:28:30,2023-03-11
O063061,17:43:02,2015-11-24
O063067,16:15:08,2016-02-04
O063070,16:21:29,2024-03-31
O063073,09:14:08,2023-01-04
O063080,08:18:37,2009-10-19
O063081,17:26:31,2014-08-27
O063083,18:31:45,2024-07-07
O063088,18:28:33,2024-08-21
O063090,14:35:22,2024-09-21
O063091,15:16:16,2024-12-16
O063092,14:52:26,2015-10-26
O063094,14:46:40,2024-05-15
O063097,13:54:04,2023-09-06
O063100,10:12:28,2022-02-03
O063101,16:01:13,2021-03-18
O063102,16:43:27,2019-08-22
O063111,08:31:32,2024-09-04
O063114,13:41:20,2021-12-13
O063115,13:46:10,2009-02-17
O063116,12:21:49,2020-02-25
O063117,15:42:13,2022-11-08
O063120,11:05:08,2021-08-30
O063130,11:32:32,2023-07-27
O063131,17:38:41,2023-01-27
O063132,09:46:16,2024-06-23
O063136,12:08:41,2024-07-13
O063139,10:00:56,2016-01-28
O063143,16:24:35,2024-12-11
O063145,15:33:02,2011-12-11
O063148,07:39:19,2008-10-13
O063149,17:49:59,2007-04-29
O063152,18:54:35,2022-07-18
O063157,11:32:05,2013-04-29
O063158,11:18:06,2009-06-08
O063163,11:11:26,2023-03-31
O063166,11:20:40,2020-11-11
O063167,10:58:50,2009-03-08
O063172,09:27:26,2024-03-01
O063176,11:51:04,2011-02-11
O063177,13:43:48,2013-04-08
O063178,08:19:11,2008-02-08
O063180,17:11:59,2024-01-14
O063188,15:05:48,2007-06-30
O063190,12:07:45,2021-01-02
O063193,12:46:31,2014-08-09
O063194,17:40:30,2019-11-01
O063197,17:59:03,2016-11-23
O063202,07:52:21,2023-10-29
O063203,08:37:22,2014-02-19
O063205,15:46:51,2023-12-22
O063207,06:31:26,2021-11-22
O063211,13:55:50,2021-01-07
O063213,16:23:06,2015-03-08
O063215,14:06:19,2024-04-11
O063219,10:46:50,2020-11-06
O063222,10:53:47,2020-01-01
O063223,14:27:36,2009-07-19
O063228,14:36:15,2000-09-16
O063229,13:27:03,2010-03-28
O063230,14:07:25,2020-09-13
O063231,15:41:43,2017-03-26
O063235,09:36:05,2006-10-17
