ORDER_ID,DISH_ID,QUANTITY
O051290,D021,5
O051291,D118,6
O051292,D006,6
O051293,D053,3
O051294,D081,2
O051295,D116,8
O051296,D080,9
O051297,D009,9
O051298,D168,8
O051299,D147,7
O051300,D001,5
O051301,D188,4
O051302,D027,5
O051303,D135,5
O051304,D064,5
O051305,D080,10
O051306,D001,10
O051307,D154,3
O051308,D136,7
O051309,D196,2
O051310,D170,9
O051311,D076,5
O051312,D033,9
O051313,D098,8
O051314,D118,4
O051315,D151,8
O051316,D160,3
O051317,D188,6
O051318,D143,1
O051319,D147,3
O051320,D034,9
O051321,D107,7
O051322,D183,2
O051323,D198,9
O051324,D088,8
O051325,D116,10
O051326,D065,10
O051327,D129,4
O051328,D143,7
O051329,D041,9
O051330,D068,2
O051331,D161,10
O051332,D151,10
O051333,D111,9
O051334,D190,1
O051335,D155,5
O051336,D028,2
O051337,D151,10
O051338,D075,10
O051339,D187,2
O051340,D109,4
O051341,D013,2
O051342,D162,10
O051343,D051,7
O051344,D104,5
O051345,D070,10
O051346,D160,9
O051347,D112,6
O051348,D132,1
O051349,D185,6
O051350,D057,1
O051351,D165,4
O051352,D167,4
O051353,D138,7
O051354,D175,5
O051355,D006,3
O051356,D045,2
O051357,D191,9
O051358,D098,10
O051359,D089,6
O051360,D044,8
O051361,D067,1
O051362,D177,9
O051363,D067,7
O051364,D194,6
O051365,D034,7
O051366,D063,4
O051367,D002,9
O051368,D137,10
O051369,D180,6
O051370,D051,3
O051371,D156,7
O051372,D104,9
O051373,D066,1
O051374,D186,3
O051375,D056,2
O051376,D133,1
O051377,D152,6
O051378,D090,6
O051379,D152,10
O051380,D170,3
O051381,D183,9
O051382,D031,8
O051383,D139,8
O051384,D041,5
O051385,D035,8
O051386,D164,6
O051387,D055,9
O051388,D095,6
O051389,D055,3
O051390,D166,1
O051391,D160,5
O051392,D181,10
O051393,D158,1
O051394,D165,9
O051395,D172,6
O051396,D104,3
O051397,D172,1
O051398,D154,8
O051399,D130,8
O051400,D184,1
O051401,D006,7
O051402,D017,9
O051403,D114,5
O051404,D078,5
O051405,D080,2
O051406,D014,5
O051407,D189,9
O051408,D158,8
O051409,D062,8
O051410,D138,5
O051411,D098,3
O051412,D185,6
O051413,D170,3
O051414,D081,7
O051415,D008,9
O051416,D062,7
O051417,D068,6
O051418,D148,1
O051419,D175,4
O051420,D138,9
O051421,D191,5
O051422,D008,2
O051423,D134,9
O051424,D178,5
O051425,D152,9
O051426,D080,5
O051427,D033,2
O051428,D184,1
O051429,D181,6
O051430,D082,5
O051431,D137,2
O051432,D158,7
O051433,D103,9
O051434,D192,1
O051435,D141,7
O051436,D069,2
O051437,D044,4
O051438,D011,6
O051439,D186,6
O051440,D004,3
O051441,D016,2
O051442,D165,10
O051443,D186,1
O051444,D024,8
O051445,D137,8
O051446,D092,3
O051447,D037,2
O051448,D156,6
O051449,D144,7
O051450,D090,7
O051451,D059,2
O051452,D007,8
O051453,D016,10
O051454,D008,9
O051455,D014,8
O051456,D086,8
O051457,D127,7
O051458,D047,9
O051459,D054,8
O051460,D059,5
O051461,D165,9
O051462,D037,5
O051463,D087,9
O051464,D180,1
O051465,D190,6
O051466,D086,7
O051467,D142,2
O051468,D159,4
O051469,D160,7
O051470,D057,5
O051471,D058,3
O051472,D188,8
O051473,D023,1
O051474,D196,8
O051475,D070,1
O051476,D114,10
O051477,D018,1
O051478,D053,7
O051479,D025,4
O051480,D098,3
O051481,D065,7
O051482,D061,8
O051483,D067,8
O051484,D181,7
O051485,D152,3
O051486,D054,9
O051487,D138,5
O051488,D023,10
O051489,D031,5
O051490,D006,8
O051491,D018,9
O051492,D182,5
O051493,D172,7
O051494,D158,8
O051495,D081,10
O051496,D128,1
O051497,D054,8
O051498,D002,6
O051499,D033,2
O051500,D010,7
O051501,D120,4
O051502,D029,9
O051503,D185,10
O051504,D151,8
O051505,D077,1
O051506,D120,3
O051507,D163,2
O051508,D095,1
O051509,D159,9
O051510,D163,6
O051511,D168,10
O051512,D066,1
O051513,D126,6
O051514,D006,7
O051515,D129,8
O051516,D155,2
O051517,D161,4
O051518,D023,6
O051519,D077,8
O051520,D097,2
O051521,D094,1
O051522,D149,8
O051523,D014,5
O051524,D099,9
O051525,D133,8
O051526,D172,3
O051527,D002,5
O051528,D070,1
O051529,D019,8
O051530,D089,3
O051531,D080,9
O051532,D063,8
O051533,D120,4
O051534,D069,5
O051535,D025,2
O051536,D098,10
O051537,D058,3
O051538,D073,5
O051539,D016,10
O051540,D146,4
O051541,D021,9
O051542,D069,6
O051543,D156,5
O051544,D040,9
O051545,D090,4
O051546,D014,2
O051547,D031,2
O051548,D076,2
O051549,D003,1
O051550,D056,8
O051551,D085,4
O051552,D053,10
O051553,D193,10
O051554,D027,5
O051555,D053,6
O051556,D062,7
O051557,D199,8
O051558,D090,1
O051559,D105,2
O051560,D077,1
O051561,D047,8
O051562,D146,3
O051563,D165,10
O051564,D046,9
O051565,D025,2
O051566,D158,1
O051567,D175,9
O051568,D155,4
O051569,D127,1
O051570,D027,2
O051571,D094,6
O051572,D050,3
O051573,D003,4
O051574,D137,2
O051575,D083,1
O051576,D083,9
O051577,D140,3
O051578,D067,7
O051579,D054,10
O051580,D002,6
O051581,D091,9
O051582,D106,9
O051583,D009,6
O051584,D019,7
O051585,D125,5
O051586,D199,4
O051587,D114,2
O051588,D117,8
O051589,D066,10
O051590,D156,9
O051591,D167,6
O051592,D015,6
O051593,D023,7
O051594,D004,4
O051595,D147,10
O051596,D020,8
O051597,D149,5
O051598,D140,8
O051599,D091,6
O051600,D118,3
O051601,D042,8
O051602,D127,2
O051603,D139,6
O051604,D050,5
O051605,D011,4
O051606,D010,4
O051607,D030,3
O051608,D137,5
O051609,D067,8
O051610,D109,4
O051611,D153,3
O051612,D144,7
O051613,D152,5
O051614,D097,2
O051615,D175,7
O051616,D088,3
O051617,D069,7
O051618,D034,6
O051619,D090,6
O051620,D108,10
O051621,D156,8
O051622,D158,10
O051623,D015,5
O051624,D091,3
O051625,D166,5
O051626,D023,6
O051627,D143,1
O051628,D053,8
O051629,D148,5
O051630,D008,9
O051631,D134,1
O051632,D019,2
O051633,D078,4
O051634,D182,1
O051635,D108,9
O051636,D058,7
O051637,D063,1
O051638,D032,6
O051639,D164,5
O051640,D029,3
O051641,D189,8
O051642,D080,3
O051643,D191,3
O051644,D071,2
O051645,D154,9
O051646,D127,9
O051647,D172,3
O051648,D133,2
O051649,D128,3
O051650,D116,2
O051651,D024,1
O051652,D106,4
O051653,D030,4
O051654,D003,2
O051655,D111,2
O051656,D188,3
O051657,D100,4
O051658,D007,7
O051659,D032,6
O051660,D020,1
O051661,D092,10
O051662,D094,2
O051663,D129,3
O051664,D100,8
O051665,D140,3
O051666,D152,7
O051667,D034,9
O051668,D032,1
O051669,D039,4
O051670,D195,8
O051671,D040,7
O051672,D149,6
O051673,D163,1
O051674,D087,3
O051675,D163,9
O051676,D010,9
O051677,D037,9
O051678,D175,4
O051679,D112,1
O051680,D163,5
O051681,D152,4
O051682,D181,2
O051683,D103,1
O051684,D130,3
O051685,D027,9
O051686,D149,5
O051687,D031,6
O051688,D089,4
O051689,D009,9
O051690,D017,8
O051691,D136,4
O051692,D041,7
O051693,D164,1
O051694,D112,2
O051695,D094,1
O051696,D015,2
O051697,D112,3
O051698,D178,5
O051699,D182,8
O051700,D170,8
O051701,D118,9
O051702,D156,8
O051703,D113,6
O051704,D004,3
O051705,D047,2
O051706,D006,1
O051707,D014,7
O051708,D185,4
O051709,D188,7
O051710,D013,10
O051711,D058,10
O051712,D077,1
O051713,D080,10
O051714,D167,5
O051715,D143,7
O051716,D078,2
O051717,D015,7
O051718,D168,3
O051719,D173,3
O051720,D015,1
O051721,D072,8
O051722,D195,10
O051723,D162,4
O051724,D164,1
O051725,D002,3
O051726,D159,8
O051727,D195,9
O051728,D163,1
O051729,D065,6
O051730,D082,6
O051731,D057,10
O051732,D042,1
O051733,D115,1
O051734,D141,2
O051735,D198,3
O051736,D053,4
O051737,D126,5
O051738,D125,5
O051739,D171,7
O051740,D196,9
O051741,D005,1
O051742,D064,8
O051743,D073,8
O051744,D183,3
O051745,D011,7
O051746,D086,8
O051747,D178,2
O051748,D058,4
O051749,D097,8
O051750,D134,1
O051751,D180,5
O051752,D014,2
O051753,D075,9
O051754,D022,7
O051755,D019,5
O051756,D018,1
O051757,D175,4
O051758,D165,9
O051759,D103,9
O051760,D098,6
O051761,D153,8
O051762,D002,9
O051763,D067,9
O051764,D093,3
O051765,D172,1
O051766,D093,5
O051767,D047,10
O051768,D040,10
O051769,D071,1
O051770,D037,6
O051771,D126,10
O051772,D111,7
O051773,D063,7
O051774,D062,6
O051775,D058,9
O051776,D031,9
O051777,D027,5
O051778,D064,4
O051779,D094,2
O051780,D118,9
O051781,D148,1
O051782,D065,3
O051783,D077,2
O051784,D021,4
O051785,D158,7
O051786,D196,9
O051787,D197,7
O051788,D113,8
O051789,D164,3
O051790,D196,9
O051791,D054,6
O051792,D116,5
O051793,D109,10
O051794,D199,6
O051795,D182,7
O051796,D016,7
O051797,D125,1
O051798,D164,5
O051799,D142,2
O051800,D077,2
O051801,D013,3
O051802,D029,3
O051803,D133,3
O051804,D006,6
O051805,D003,8
O051806,D071,5
O051807,D153,9
O051808,D081,8
O051809,D186,5
O051810,D071,2
O051811,D021,8
O051812,D023,7
O051813,D021,9
O051814,D125,6
O051815,D186,10
O051816,D072,5
O051817,D189,1
O051818,D034,10
O051819,D167,7
O051820,D057,1
O051821,D137,8
O051822,D182,2
O051823,D195,4
O051824,D184,4
O051825,D090,6
O051826,D003,4
O051827,D068,5
O051828,D132,10
O051829,D199,8
O051830,D001,2
O051831,D078,5
O051832,D011,5
O051833,D188,4
O051834,D094,1
O051835,D032,10
O051836,D104,10
O051837,D054,7
O051838,D044,8
O051839,D017,10
O051840,D192,5
O051841,D180,9
O051842,D194,8
O051843,D058,3
O051844,D155,3
O051845,D169,8
O051846,D139,4
O051847,D015,8
O051848,D061,10
O051849,D131,3
O051850,D184,1
O051851,D032,8
O051852,D142,7
O051853,D105,7
O051854,D099,8
O051855,D148,3
O051856,D156,3
O051857,D145,7
O051858,D165,6
O051859,D156,9
O051860,D051,7
O051861,D080,10
O051862,D181,8
O051863,D051,2
O051864,D080,4
O051865,D195,3
O051866,D112,8
O051867,D120,9
O051868,D020,7
O051869,D162,10
O051870,D108,6
O051871,D134,4
O051872,D158,5
O051873,D063,2
O051874,D046,5
O051875,D027,2
O051876,D035,2
O051877,D164,7
O051878,D101,6
O051879,D078,1
O051880,D066,1
O051881,D141,2
O051882,D166,8
O051883,D127,10
O051884,D085,3
O051885,D179,6
O051886,D009,1
O051887,D071,9
O051888,D065,9
O051889,D182,9
O051890,D197,2
O051891,D012,3
O051892,D117,5
O051893,D061,3
O051894,D198,8
O051895,D105,5
O051896,D114,4
O051897,D028,5
O051898,D107,2
O051899,D105,10
O051900,D003,9
O051901,D015,5
O051902,D165,4
O051903,D185,8
O051904,D165,7
O051905,D012,4
O051906,D009,5
O051907,D185,1
O051908,D035,7
O051909,D110,4
O051910,D159,4
O051911,D162,3
O051912,D109,1
O051913,D173,9
O051914,D080,6
O051915,D040,9
O051916,D131,3
O051917,D153,3
O051918,D116,10
O051919,D009,10
O051920,D173,6
O051921,D098,8
O051922,D134,9
O051923,D089,3
O051924,D147,9
O051925,D149,1
O051926,D010,8
O051927,D042,5
O051928,D190,1
O051929,D118,8
O051930,D008,4
O051931,D056,7
O051932,D101,1
O051933,D098,2
O051934,D133,5
O051935,D035,10
O051936,D071,9
O051937,D151,8
O051938,D022,10
O051939,D178,7
O051940,D146,3
O051941,D068,3
O051942,D109,5
O051943,D167,6
O051944,D005,2
O051945,D125,2
O051946,D142,2
O051947,D097,6
O051948,D082,6
O051949,D159,6
O051950,D015,9
O051951,D144,7
O051952,D011,5
O051953,D154,2
O051954,D070,7
O051955,D195,3
O051956,D145,8
O051957,D116,9
O051958,D183,1
O051959,D019,8
O051960,D007,1
O051961,D097,6
O051962,D138,4
O051963,D036,4
O051964,D039,9
O051965,D039,2
O051966,D006,1
O051967,D097,10
O051968,D037,1
O051969,D007,2
O051970,D186,3
O051971,D149,2
O051972,D077,2
O051973,D065,5
O051974,D183,10
O051975,D089,7
O051976,D005,1
O051977,D012,6
O051978,D156,10
O051979,D042,6
O051980,D113,4
O051981,D073,9
O051982,D181,9
O051983,D093,8
O051984,D102,3
O051985,D132,1
O051986,D064,2
O051987,D102,3
O051988,D131,4
O051989,D140,5
O051990,D009,5
O051991,D003,8
O051992,D059,4
O051993,D099,2
O051994,D024,8
O051995,D018,7
O051996,D032,8
O051997,D009,1
O051998,D165,3
O051999,D165,6
O052000,D039,6
O052001,D020,6
O052002,D031,4
O052003,D157,8
O052004,D157,1
O052005,D141,5
O052006,D067,7
O052007,D009,5
O052008,D161,7
O052009,D068,3
O052010,D148,10
O052011,D003,7
O052012,D071,7
O052013,D034,4
O052014,D029,10
O052015,D099,1
O052016,D158,4
O052017,D072,7
O052018,D112,7
O052019,D068,9
O052020,D083,6
O052021,D146,10
O052022,D055,8
O052023,D029,1
O052024,D077,9
O052025,D050,2
O052026,D154,1
O052027,D149,7
O052028,D071,1
O052029,D002,10
O052030,D033,10
O052031,D196,3
O052032,D198,9
O052033,D046,10
O052034,D072,8
O052035,D038,4
O052036,D175,4
O052037,D054,6
O052038,D155,5
O052039,D116,1
O052040,D106,1
O052041,D050,3
O052042,D142,4
O052043,D092,8
O052044,D070,1
O052045,D192,6
O052046,D014,5
O052047,D015,8
O052048,D028,6
O052049,D039,10
O052050,D015,8
O052051,D021,9
O052052,D172,1
O052053,D181,7
O052054,D160,3
O052055,D084,8
O052056,D177,10
O052057,D051,5
O052058,D194,6
O052059,D178,2
O052060,D028,9
O052061,D063,3
O052062,D186,5
O052063,D161,4
O052064,D145,6
O052065,D169,2
O052066,D090,3
O052067,D149,4
O052068,D120,1
O052069,D068,8
O052070,D072,2
O052071,D165,6
O052072,D081,10
O052073,D008,3
O052074,D111,6
O052075,D134,2
O052076,D111,8
O052077,D184,10
O052078,D104,7
O052079,D188,7
O052080,D198,8
O052081,D022,8
O052082,D108,2
O052083,D115,2
O052084,D097,7
O052085,D160,5
O052086,D175,10
O052087,D179,8
O052088,D009,7
O052089,D188,4
O052090,D113,7
O052091,D177,4
O052092,D102,7
O052093,D077,3
O052094,D080,7
O052095,D027,4
O052096,D074,5
O052097,D136,2
O052098,D111,6
O052099,D041,1
O052100,D184,8
O052101,D059,6
O052102,D012,8
O052103,D097,2
O052104,D072,4
O052105,D101,4
O052106,D148,4
O052107,D102,4
O052108,D027,2
O052109,D018,4
O052110,D073,3
O052111,D101,9
O052112,D192,1
O052113,D046,6
O052114,D110,8
O052115,D024,6
O052116,D027,6
O052117,D077,8
O052118,D189,10
O052119,D076,8
O052120,D158,7
O052121,D178,2
O052122,D066,9
O052123,D181,4
O052124,D002,3
O052125,D046,9
O052126,D007,8
O052127,D023,4
O052128,D047,7
O052129,D065,2
O052130,D002,3
O052131,D117,5
O052132,D027,8
O052133,D067,2
O052134,D170,6
O052135,D184,9
O052136,D006,4
O052137,D132,9
O052138,D012,9
O052139,D014,2
O052140,D057,4
O052141,D148,1
O052142,D178,9
O052143,D090,2
O052144,D172,5
O052145,D189,4
O052146,D050,3
O052147,D169,6
O052148,D027,10
O052149,D002,10
O052150,D104,10
O052151,D032,2
O052152,D078,5
O052153,D116,7
O052154,D164,4
O052155,D147,2
O052156,D010,3
O052157,D117,10
O052158,D138,7
O052159,D067,6
O052160,D057,3
O052161,D075,5
O052162,D172,7
O052163,D094,2
O052164,D077,8
O052165,D177,7
O052166,D041,9
O052167,D152,5
O052168,D008,2
O052169,D107,3
O052170,D077,5
O052171,D154,3
O052172,D034,8
O052173,D015,8
O052174,D155,8
O052175,D054,2
O052176,D056,1
O052177,D196,6
O052178,D164,6
O052179,D087,6
O052180,D094,8
O052181,D002,5
O052182,D138,6
O052183,D024,1
O052184,D058,8
O052185,D021,2
O052186,D180,2
O052187,D057,1
O052188,D104,10
O052189,D050,8
O052190,D069,8
O052191,D115,9
O052192,D120,2
O052193,D152,6
O052194,D085,4
O052195,D156,8
O052196,D117,5
O052197,D165,5
O052198,D012,10
O052199,D160,5
O052200,D014,4
O052201,D127,7
O052202,D045,10
O052203,D182,4
O052204,D037,2
O052205,D158,5
O052206,D120,9
O052207,D142,7
O052208,D141,2
O052209,D140,4
O052210,D115,7
O052211,D090,6
O052212,D063,2
O052213,D190,6
O052214,D155,6
O052215,D068,9
O052216,D138,10
O052217,D069,4
O052218,D068,2
O052219,D064,4
O052220,D003,1
O052221,D016,10
O052222,D023,8
O052223,D022,5
O052224,D155,4
O052225,D021,4
O052226,D051,1
O052227,D098,9
O052228,D089,6
O052229,D151,9
O052230,D191,9
O052231,D128,8
O052232,D069,7
O052233,D197,4
O052234,D035,7
O052235,D078,8
O052236,D160,6
O052237,D167,3
O052238,D127,5
O052239,D054,10
O052240,D078,6
O052241,D034,6
O052242,D097,7
O052243,D194,8
O052244,D080,5
O052245,D151,8
O052246,D157,6
O052247,D194,9
O052248,D083,6
O052249,D081,10
O052250,D076,9
O052251,D008,4
O052252,D086,7
O052253,D006,10
O052254,D113,6
O052255,D040,3
O052256,D154,4
O052257,D014,4
O052258,D064,7
O052259,D109,4
O052260,D134,7
O052261,D088,5
O052262,D070,9
O052263,D106,4
O052264,D016,6
O052265,D186,10
O052266,D157,1
O052267,D036,6
O052268,D138,7
O052269,D035,1
O052270,D001,6
O052271,D067,5
O052272,D102,7
O052273,D113,7
O052274,D068,9
O052275,D154,2
O052276,D062,7
O052277,D033,7
O052278,D132,1
O052279,D003,1
O052280,D134,2
O052281,D131,9
O052282,D112,6
O052283,D114,5
O052284,D094,7
O052285,D102,6
O052286,D149,7
O052287,D053,8
O052288,D143,6
O052289,D082,10
O052290,D114,7
O052291,D110,10
O052292,D092,2
O052293,D128,6
O052294,D100,4
O052295,D030,2
O052296,D162,8
O052297,D092,1
O052298,D020,2
O052299,D097,10
O052300,D029,2
O052301,D107,10
O052302,D005,6
O052303,D051,6
O052304,D090,9
O052305,D054,7
O052306,D077,7
O052307,D196,9
O052308,D020,6
O052309,D188,5
O052310,D094,3
O052311,D133,8
O052312,D132,9
O052313,D194,3
O052314,D160,6
O052315,D063,4
O052316,D112,3
O052317,D101,4
O052318,D147,10
O052319,D065,1
O052320,D118,1
O052321,D044,3
O052322,D175,5
O052323,D063,8
O052324,D136,4
O052325,D141,9
O052326,D001,7
O052327,D068,3
O052328,D007,7
O052329,D004,3
O052330,D110,7
O052331,D003,2
O052332,D185,3
O052333,D014,3
O052334,D091,8
O052335,D084,6
O052336,D099,8
O052337,D133,1
O052338,D037,3
O052339,D047,9
O052340,D140,6
O052341,D171,10
O052342,D146,9
O052343,D165,9
O052344,D151,1
O052345,D170,3
O052346,D003,8
O052347,D009,8
O052348,D042,10
O052349,D152,2
O052350,D028,3
O052351,D019,3
O052352,D053,9
O052353,D053,3
O052354,D189,10
O052355,D180,7
O052356,D120,4
O052357,D097,10
O052358,D023,5
O052359,D132,5
O052360,D118,9
O052361,D099,10
O052362,D067,6
O052363,D179,7
O052364,D041,1
O052365,D023,5
O052366,D164,1
O052367,D105,7
O052368,D041,8
O052369,D054,9
O052370,D191,4
O052371,D015,8
O052372,D001,5
O052373,D031,9
O052374,D188,4
O052375,D082,3
O052376,D191,8
O052377,D025,4
O052378,D171,5
O052379,D012,2
O052380,D110,8
O052381,D092,9
O052382,D082,1
O052383,D126,3
O052384,D029,5
O052385,D006,1
O052386,D083,8
O052387,D169,2
O052388,D199,4
O052389,D128,1
O052390,D181,1
O052391,D190,7
O052392,D024,2
O052393,D177,3
O052394,D161,7
O052395,D140,5
O052396,D184,5
O052397,D081,9
O052398,D028,8
O052399,D065,8
O052400,D105,3
O052401,D073,3
O052402,D072,2
O052403,D167,5
O052404,D148,1
O052405,D183,3
O052406,D179,2
O052407,D042,4
O052408,D034,10
O052409,D044,5
O052410,D054,10
O052411,D145,8
O052412,D106,7
O052413,D077,2
O052414,D065,9
O052415,D002,2
O052416,D009,4
O052417,D029,8
O052418,D018,4
O052419,D067,5
O052420,D011,7
O052421,D086,3
O052422,D154,4
O052423,D149,3
O052424,D177,5
O052425,D156,8
O052426,D198,4
O052427,D138,6
O052428,D127,10
O052429,D091,9
O052430,D181,5
O052431,D177,2
O052432,D107,2
O052433,D177,1
O052434,D071,2
O052435,D085,5
O052436,D038,3
O052437,D031,4
O052438,D167,10
O052439,D042,8
O052440,D065,7
O052441,D153,4
O052442,D040,6
O052443,D166,8
O052444,D149,6
O052445,D139,1
O052446,D179,6
O052447,D118,7
O052448,D183,7
O052449,D095,7
O052450,D084,5
O052451,D158,2
O052452,D081,7
O052453,D105,9
O052454,D057,7
O052455,D115,4
O052456,D107,6
O052457,D192,6
O052458,D046,4
O052459,D004,6
O052460,D153,2
O052461,D187,1
O052462,D174,8
O052463,D032,9
O052464,D185,10
O052465,D104,8
O052466,D149,7
O052467,D183,5
O052468,D057,1
O052469,D015,3
O052470,D184,10
O052471,D127,1
O052472,D064,1
O052473,D002,2
O052474,D002,1
O052475,D066,1
O052476,D042,9
O052477,D070,2
O052478,D018,8
O052479,D013,1
O052480,D133,1
O052481,D057,8
O052482,D118,4
O052483,D182,8
O052484,D024,6
O052485,D116,2
O052486,D055,1
O052487,D075,8
O052488,D179,8
O052489,D078,9
O052490,D162,4
O052491,D179,3
O052492,D189,7
O052493,D183,9
O052494,D154,3
O052495,D024,10
O052496,D015,6
O052497,D169,2
O052498,D149,1
O052499,D130,4
O052500,D165,9
O052501,D064,2
O052502,D191,9
O052503,D086,6
O052504,D072,3
O052505,D061,6
O052506,D028,3
O052507,D003,8
O052508,D012,4
O052509,D054,7
O052510,D083,2
O052511,D071,3
O052512,D184,7
O052513,D035,3
O052514,D010,3
O052515,D030,9
O052516,D155,4
O052517,D021,8
O052518,D131,5
O052519,D058,7
O052520,D098,5
O052521,D177,6
O052522,D001,9
O052523,D147,6
O052524,D080,10
O052525,D184,10
O052526,D160,4
O052527,D126,8
O052528,D020,6
O052529,D154,1
O052530,D078,10
O052531,D020,7
O052532,D034,9
O052533,D144,5
O052534,D095,4
O052535,D039,4
O052536,D133,6
O052537,D172,1
O052538,D108,7
O052539,D082,6
O052540,D063,5
O052541,D152,1
O052542,D067,7
O052543,D016,4
O052544,D102,6
O052545,D028,10
O052546,D021,4
O052547,D199,1
O052548,D100,6
O052549,D015,5
O052550,D015,4
O052551,D172,10
O052552,D044,6
O052553,D030,1
O052554,D059,1
O052555,D031,3
O052556,D110,7
O052557,D131,3
O052558,D073,3
O052559,D180,3
O052560,D024,5
O052561,D132,10
O052562,D057,8
O052563,D112,1
O052564,D151,6
O052565,D104,6
O052566,D146,3
O052567,D158,6
O052568,D013,4
O052569,D073,6
O052570,D066,6
O052571,D172,6
O052572,D014,10
O052573,D145,5
O052574,D042,3
O052575,D017,5
O052576,D186,4
O052577,D097,2
O052578,D020,8
O052579,D072,2
O052580,D057,7
O052581,D092,5
O052582,D142,1
O052583,D037,8
O052584,D194,4
O052585,D113,9
O052586,D076,9
O052587,D138,4
O052588,D198,2
O052589,D146,3
O052590,D037,10
O052591,D127,5
O052592,D174,6
O052593,D035,3
O052594,D094,1
O052595,D094,10
O052596,D147,4
O052597,D138,1
O052598,D184,5
O052599,D127,4
O052600,D072,9
O052601,D112,6
O052602,D152,1
O052603,D193,10
O052604,D072,3
O052605,D092,3
O052606,D194,8
O052607,D077,5
O052608,D015,3
O052609,D019,10
O052610,D029,4
O052611,D130,2
O052612,D005,3
O052613,D111,4
O052614,D055,3
O052615,D191,6
O052616,D163,9
O052617,D016,3
O052618,D132,1
O052619,D084,9
O052620,D028,7
O052621,D142,1
O052622,D169,7
O052623,D117,4
O052624,D045,4
O052625,D023,1
O052626,D013,1
O052627,D177,1
O052628,D182,8
O052629,D108,6
O052630,D140,1
O052631,D127,6
O052632,D081,3
O052633,D012,9
O052634,D041,9
O052635,D141,5
O052636,D099,10
O052637,D175,7
O052638,D173,1
O052639,D138,1
O052640,D017,2
O052641,D139,5
O052642,D188,6
O052643,D137,9
O052644,D135,4
O052645,D009,6
O052646,D137,1
O052647,D082,7
O052648,D166,2
O052649,D033,2
O052650,D099,3
O052651,D186,8
O052652,D163,4
O052653,D142,6
O052654,D118,1
O052655,D160,6
O052656,D137,10
O052657,D025,7
O052658,D015,6
O052659,D140,7
O052660,D181,5
O052661,D135,5
O052662,D114,6
O052663,D001,8
O052664,D088,8
O052665,D109,10
O052666,D029,3
O052667,D153,6
O052668,D061,5
O052669,D193,5
O052670,D066,3
O052671,D058,10
O052672,D172,9
O052673,D037,7
O052674,D058,1
O052675,D190,1
O052676,D021,8
O052677,D035,1
O052678,D059,6
O052679,D041,7
O052680,D083,5
O052681,D190,9
O052682,D163,1
O052683,D110,8
O052684,D196,3
O052685,D168,5
O052686,D017,10
O052687,D019,4
O052688,D182,8
O052689,D029,10
O052690,D158,10
O052691,D072,8
O052692,D173,5
O052693,D032,3
O052694,D165,7
O052695,D101,9
O052696,D067,4
O052697,D100,7
O052698,D040,5
O052699,D138,2
O052700,D063,9
O052701,D163,10
O052702,D032,6
O052703,D024,3
O052704,D172,7
O052705,D183,1
O052706,D125,8
O052707,D132,10
O052708,D003,6
O052709,D143,6
O052710,D095,6
O052711,D185,2
O052712,D149,1
O052713,D024,10
O052714,D160,1
O052715,D092,4
O052716,D192,3
O052717,D105,5
